concessionaria;ano_do_pnv_snv;rodovia;km_m;sentido;latitude;longitude
ECO101;2020;BR-101/ES;297,998;Crescente;-20,353048;-40,414946
ECO101;2020;BR-101/ES;299,358;Crescente;-20,358228;-40,425474
ECO101;2020;BR-101/ES;298,018;Crescente;-20,353187;-40,415080
ECO101;2020;BR-101/ES;299,378;Crescente;-20,358171;-40,425653
ECO101;2020;BR-101/ES;298,038;Crescente;-20,353317;-40,415211
ECO101;2020;BR-101/ES;298,058;Crescente;-20,353447;-40,415343
ECO101;2020;BR-101/ES;298,078;Crescente;-20,353577;-40,415475
ECO101;2020;BR-101/ES;298,098;Crescente;-20,353708;-40,415606
ECO101;2020;BR-101/ES;298,118;Crescente;-20,353839;-40,415737
ECO101;2020;BR-101/ES;298,138;Crescente;-20,353969;-40,415869
ECO101;2020;BR-101/ES;299,398;Crescente;-20,358115;-40,425827
ECO101;2020;BR-101/ES;298,158;Crescente;-20,354098;-40,416001
ECO101;2020;BR-101/ES;298,178;Crescente;-20,354228;-40,416133
ECO101;2020;BR-101/ES;298,198;Crescente;-20,354359;-40,416264
ECO101;2020;BR-101/ES;298,218;Crescente;-20,354489;-40,416395
ECO101;2020;BR-101/ES;298,238;Crescente;-20,354618;-40,416528
ECO101;2020;BR-101/ES;298,258;Crescente;-20,354747;-40,416661
ECO101;2020;BR-101/ES;299,418;Crescente;-20,358059;-40,426003
ECO101;2020;BR-101/ES;298,278;Crescente;-20,354877;-40,416792
ECO101;2020;BR-101/ES;298,298;Crescente;-20,355010;-40,416926
ECO101;2020;BR-101/ES;299,438;Crescente;-20,358004;-40,426180
ECO101;2020;BR-101/ES;298,318;Crescente;-20,355138;-40,417055
ECO101;2020;BR-101/ES;298,338;Crescente;-20,355268;-40,417186
ECO101;2020;BR-101/ES;299,458;Crescente;-20,357946;-40,426364
ECO101;2020;BR-101/ES;298,358;Crescente;-20,355398;-40,417319
ECO101;2020;BR-101/ES;298,378;Crescente;-20,355523;-40,417448
ECO101;2020;BR-101/ES;299,478;Crescente;-20,357893;-40,426533
ECO101;2020;BR-101/ES;298,398;Crescente;-20,355657;-40,417583
ECO101;2020;BR-101/ES;298,418;Crescente;-20,355787;-40,417714
ECO101;2020;BR-101/ES;298,438;Crescente;-20,355917;-40,417846
ECO101;2020;BR-101/ES;299,498;Crescente;-20,357836;-40,426709
ECO101;2020;BR-101/ES;298,458;Crescente;-20,356047;-40,417978
ECO101;2020;BR-101/ES;299,518;Crescente;-20,357779;-40,426885
ECO101;2020;BR-101/ES;298,478;Crescente;-20,356176;-40,418110
ECO101;2020;BR-101/ES;298,498;Crescente;-20,356306;-40,418243
ECO101;2020;BR-101/ES;298,518;Crescente;-20,356435;-40,418375
ECO101;2020;BR-101/ES;299,538;Crescente;-20,357723;-40,427067
ECO101;2020;BR-101/ES;298,538;Crescente;-20,356565;-40,418507
ECO101;2020;BR-101/ES;298,558;Crescente;-20,356693;-40,418640
ECO101;2020;BR-101/ES;299,558;Crescente;-20,357675;-40,427240
ECO101;2020;BR-101/ES;298,578;Crescente;-20,356821;-40,418775
ECO101;2020;BR-101/ES;298,598;Crescente;-20,356945;-40,418911
ECO101;2020;BR-101/ES;299,578;Crescente;-20,357633;-40,427420
ECO101;2020;BR-101/ES;298,618;Crescente;-20,357068;-40,419050
ECO101;2020;BR-101/ES;298,638;Crescente;-20,357188;-40,419191
ECO101;2020;BR-101/ES;299,598;Crescente;-20,357595;-40,427601
ECO101;2020;BR-101/ES;298,658;Crescente;-20,357308;-40,419339
ECO101;2020;BR-101/ES;298,678;Crescente;-20,357417;-40,419482
ECO101;2020;BR-101/ES;299,618;Crescente;-20,357560;-40,427785
ECO101;2020;BR-101/ES;298,698;Crescente;-20,357525;-40,419632
ECO101;2020;BR-101/ES;298,718;Crescente;-20,357627;-40,419786
ECO101;2020;BR-101/ES;299,638;Crescente;-20,357530;-40,427966
ECO101;2020;BR-101/ES;298,738;Crescente;-20,357726;-40,419943
ECO101;2020;BR-101/ES;298,758;Crescente;-20,357821;-40,420102
ECO101;2020;BR-101/ES;299,658;Crescente;-20,357506;-40,428149
ECO101;2020;BR-101/ES;298,778;Crescente;-20,357916;-40,420271
ECO101;2020;BR-101/ES;299,678;Crescente;-20,357490;-40,428329
ECO101;2020;BR-101/ES;298,798;Crescente;-20,357996;-40,420428
ECO101;2020;BR-101/ES;298,818;Crescente;-20,358074;-40,420595
ECO101;2020;BR-101/ES;299,698;Crescente;-20,357481;-40,428519
ECO101;2020;BR-101/ES;298,838;Crescente;-20,358147;-40,420765
ECO101;2020;BR-101/ES;299,718;Crescente;-20,357479;-40,428704
ECO101;2020;BR-101/ES;298,858;Crescente;-20,358214;-40,420938
ECO101;2020;BR-101/ES;299,738;Crescente;-20,357482;-40,428889
ECO101;2020;BR-101/ES;298,878;Crescente;-20,358277;-40,421112
ECO101;2020;BR-101/ES;298,898;Crescente;-20,358335;-40,421288
ECO101;2020;BR-101/ES;299,758;Crescente;-20,357491;-40,429074
ECO101;2020;BR-101/ES;298,918;Crescente;-20,358385;-40,421466
ECO101;2020;BR-101/ES;299,778;Crescente;-20,357504;-40,429258
ECO101;2020;BR-101/ES;298,938;Crescente;-20,358422;-40,421647
ECO101;2020;BR-101/ES;298,958;Crescente;-20,358464;-40,421827
ECO101;2020;BR-101/ES;299,798;Crescente;-20,357523;-40,429446
ECO101;2020;BR-101/ES;298,978;Crescente;-20,358503;-40,422008
ECO101;2020;BR-101/ES;299,818;Crescente;-20,357540;-40,429626
ECO101;2020;BR-101/ES;298,998;Crescente;-20,358536;-40,422190
ECO101;2020;BR-101/ES;299,838;Crescente;-20,357560;-40,429810
ECO101;2020;BR-101/ES;299,018;Crescente;-20,358562;-40,422373
ECO101;2020;BR-101/ES;299,038;Crescente;-20,358581;-40,422557
ECO101;2020;BR-101/ES;299,858;Crescente;-20,357587;-40,429993
ECO101;2020;BR-101/ES;299,058;Crescente;-20,358594;-40,422742
ECO101;2020;BR-101/ES;299,878;Crescente;-20,357620;-40,430175
ECO101;2020;BR-101/ES;299,078;Crescente;-20,358603;-40,422927
ECO101;2020;BR-101/ES;299,898;Crescente;-20,357661;-40,430356
ECO101;2020;BR-101/ES;299,098;Crescente;-20,358607;-40,423112
ECO101;2020;BR-101/ES;299,918;Crescente;-20,357707;-40,430534
ECO101;2020;BR-101/ES;299,118;Crescente;-20,358607;-40,423297
ECO101;2020;BR-101/ES;299,938;Crescente;-20,357764;-40,430711
ECO101;2020;BR-101/ES;299,138;Crescente;-20,358600;-40,423482
ECO101;2020;BR-101/ES;299,958;Crescente;-20,357829;-40,430884
ECO101;2020;BR-101/ES;299,158;Crescente;-20,358594;-40,423667
ECO101;2020;BR-101/ES;299,978;Crescente;-20,357903;-40,431054
ECO101;2020;BR-101/ES;299,178;Crescente;-20,358583;-40,423851
ECO101;2020;BR-101/ES;299,998;Crescente;-20,357984;-40,431220
ECO101;2020;BR-101/ES;299,198;Crescente;-20,358569;-40,424036
ECO101;2020;BR-101/ES;300,018;Crescente;-20,358074;-40,431382
ECO101;2020;BR-101/ES;299,218;Crescente;-20,358548;-40,424217
ECO101;2020;BR-101/ES;299,238;Crescente;-20,358514;-40,424402
ECO101;2020;BR-101/ES;300,038;Crescente;-20,358172;-40,431539
ECO101;2020;BR-101/ES;299,258;Crescente;-20,358475;-40,424583
ECO101;2020;BR-101/ES;300,058;Crescente;-20,358275;-40,431693
ECO101;2020;BR-101/ES;299,278;Crescente;-20,358432;-40,424763
ECO101;2020;BR-101/ES;300,078;Crescente;-20,358386;-40,431852
ECO101;2020;BR-101/ES;299,298;Crescente;-20,358385;-40,424943
ECO101;2020;BR-101/ES;300,098;Crescente;-20,358493;-40,431992
ECO101;2020;BR-101/ES;299,318;Crescente;-20,358337;-40,425120
ECO101;2020;BR-101/ES;299,338;Crescente;-20,358284;-40,425298
ECO101;2020;BR-101/ES;300,118;Crescente;-20,358610;-40,432135
ECO101;2020;BR-101/ES;299,358;Crescente;-20,358228;-40,425474
ECO101;2020;BR-101/ES;300,138;Crescente;-20,358729;-40,432277
ECO101;2020;BR-101/ES;299,378;Crescente;-20,358171;-40,425653
ECO101;2020;BR-101/ES;300,158;Crescente;-20,358850;-40,432417
ECO101;2020;BR-101/ES;299,398;Crescente;-20,358115;-40,425827
ECO101;2020;BR-101/ES;299,418;Crescente;-20,358059;-40,426003
ECO101;2020;BR-101/ES;300,178;Crescente;-20,358972;-40,432556
ECO101;2020;BR-101/ES;299,438;Crescente;-20,358004;-40,426180
ECO101;2020;BR-101/ES;300,198;Crescente;-20,359094;-40,432695
ECO101;2020;BR-101/ES;299,458;Crescente;-20,357946;-40,426364
ECO101;2020;BR-101/ES;300,218;Crescente;-20,359216;-40,432834
ECO101;2020;BR-101/ES;299,478;Crescente;-20,357893;-40,426533
ECO101;2020;BR-101/ES;300,238;Crescente;-20,359338;-40,432973
ECO101;2020;BR-101/ES;299,498;Crescente;-20,357836;-40,426709
ECO101;2020;BR-101/ES;300,258;Crescente;-20,359461;-40,433112
ECO101;2020;BR-101/ES;299,518;Crescente;-20,357779;-40,426885
ECO101;2020;BR-101/ES;299,538;Crescente;-20,357723;-40,427067
ECO101;2020;BR-101/ES;300,278;Crescente;-20,359583;-40,433251
ECO101;2020;BR-101/ES;299,558;Crescente;-20,357675;-40,427240
ECO101;2020;BR-101/ES;300,298;Crescente;-20,359705;-40,433390
ECO101;2020;BR-101/ES;299,578;Crescente;-20,357633;-40,427420
ECO101;2020;BR-101/ES;300,318;Crescente;-20,359827;-40,433530
ECO101;2020;BR-101/ES;299,598;Crescente;-20,357595;-40,427601
ECO101;2020;BR-101/ES;300,338;Crescente;-20,359948;-40,433669
ECO101;2020;BR-101/ES;299,618;Crescente;-20,357560;-40,427785
ECO101;2020;BR-101/ES;300,358;Crescente;-20,360071;-40,433808
ECO101;2020;BR-101/ES;299,638;Crescente;-20,357530;-40,427966
ECO101;2020;BR-101/ES;300,378;Crescente;-20,360193;-40,433947
ECO101;2020;BR-101/ES;299,658;Crescente;-20,357506;-40,428149
ECO101;2020;BR-101/ES;300,398;Crescente;-20,360315;-40,434086
ECO101;2020;BR-101/ES;299,678;Crescente;-20,357490;-40,428329
ECO101;2020;BR-101/ES;300,418;Crescente;-20,360438;-40,434225
ECO101;2020;BR-101/ES;299,698;Crescente;-20,357481;-40,428519
ECO101;2020;BR-101/ES;300,438;Crescente;-20,360561;-40,434362
ECO101;2020;BR-101/ES;299,718;Crescente;-20,357479;-40,428704
ECO101;2020;BR-101/ES;300,458;Crescente;-20,360684;-40,434501
ECO101;2020;BR-101/ES;299,738;Crescente;-20,357482;-40,428889
ECO101;2020;BR-101/ES;300,478;Crescente;-20,360809;-40,434638
ECO101;2020;BR-101/ES;299,758;Crescente;-20,357491;-40,429074
ECO101;2020;BR-101/ES;299,778;Crescente;-20,357504;-40,429258
ECO101;2020;BR-101/ES;300,498;Crescente;-20,360937;-40,434771
ECO101;2020;BR-101/ES;299,798;Crescente;-20,357523;-40,429446
ECO101;2020;BR-101/ES;300,518;Crescente;-20,361062;-40,434908
ECO101;2020;BR-101/ES;299,818;Crescente;-20,357540;-40,429626
ECO101;2020;BR-101/ES;300,538;Crescente;-20,361186;-40,435045
ECO101;2020;BR-101/ES;299,838;Crescente;-20,357560;-40,429810
ECO101;2020;BR-101/ES;300,558;Crescente;-20,361310;-40,435183
ECO101;2020;BR-101/ES;299,858;Crescente;-20,357587;-40,429993
ECO101;2020;BR-101/ES;300,578;Crescente;-20,361431;-40,435322
ECO101;2020;BR-101/ES;299,878;Crescente;-20,357620;-40,430175
ECO101;2020;BR-101/ES;300,598;Crescente;-20,361553;-40,435461
ECO101;2020;BR-101/ES;299,898;Crescente;-20,357661;-40,430356
ECO101;2020;BR-101/ES;300,618;Crescente;-20,361679;-40,435606
ECO101;2020;BR-101/ES;299,918;Crescente;-20,357707;-40,430534
ECO101;2020;BR-101/ES;300,638;Crescente;-20,361798;-40,435743
ECO101;2020;BR-101/ES;299,938;Crescente;-20,357764;-40,430711
ECO101;2020;BR-101/ES;300,658;Crescente;-20,361919;-40,435880
ECO101;2020;BR-101/ES;299,958;Crescente;-20,357829;-40,430884
ECO101;2020;BR-101/ES;299,978;Crescente;-20,357903;-40,431054
ECO101;2020;BR-101/ES;300,678;Crescente;-20,362050;-40,436010
ECO101;2020;BR-101/ES;300,698;Crescente;-20,362164;-40,436155
ECO101;2020;BR-101/ES;299,998;Crescente;-20,357984;-40,431220
ECO101;2020;BR-101/ES;300,718;Crescente;-20,362260;-40,436313
ECO101;2020;BR-101/ES;300,018;Crescente;-20,358074;-40,431382
ECO101;2020;BR-101/ES;300,038;Crescente;-20,358172;-40,431539
ECO101;2020;BR-101/ES;300,738;Crescente;-20,362341;-40,436472
ECO101;2020;BR-101/ES;300,758;Crescente;-20,362447;-40,436632
ECO101;2020;BR-101/ES;300,058;Crescente;-20,358275;-40,431693
ECO101;2020;BR-101/ES;300,778;Crescente;-20,362542;-40,436790
ECO101;2020;BR-101/ES;300,078;Crescente;-20,358386;-40,431852
ECO101;2020;BR-101/ES;300,098;Crescente;-20,358493;-40,431992
ECO101;2020;BR-101/ES;300,798;Crescente;-20,362629;-40,436954
ECO101;2020;BR-101/ES;300,118;Crescente;-20,358610;-40,432135
ECO101;2020;BR-101/ES;300,818;Crescente;-20,362712;-40,437119
ECO101;2020;BR-101/ES;300,138;Crescente;-20,358729;-40,432277
ECO101;2020;BR-101/ES;300,158;Crescente;-20,358850;-40,432417
ECO101;2020;BR-101/ES;300,838;Crescente;-20,362797;-40,437283
ECO101;2020;BR-101/ES;300,858;Crescente;-20,362864;-40,437455
ECO101;2020;BR-101/ES;300,178;Crescente;-20,358972;-40,432556
ECO101;2020;BR-101/ES;300,878;Crescente;-20,362911;-40,437634
ECO101;2020;BR-101/ES;300,198;Crescente;-20,359094;-40,432695
ECO101;2020;BR-101/ES;300,218;Crescente;-20,359216;-40,432834
ECO101;2020;BR-101/ES;300,898;Crescente;-20,362950;-40,437815
ECO101;2020;BR-101/ES;300,238;Crescente;-20,359338;-40,432973
ECO101;2020;BR-101/ES;300,918;Crescente;-20,362980;-40,437998
ECO101;2020;BR-101/ES;300,258;Crescente;-20,359461;-40,433112
ECO101;2020;BR-101/ES;300,938;Crescente;-20,362996;-40,438188
ECO101;2020;BR-101/ES;300,278;Crescente;-20,359583;-40,433251
ECO101;2020;BR-101/ES;300,958;Crescente;-20,363005;-40,438367
ECO101;2020;BR-101/ES;300,978;Crescente;-20,363003;-40,438552
ECO101;2020;BR-101/ES;300,298;Crescente;-20,359705;-40,433390
ECO101;2020;BR-101/ES;300,998;Crescente;-20,362991;-40,438737
ECO101;2020;BR-101/ES;300,318;Crescente;-20,359827;-40,433530
ECO101;2020;BR-101/ES;301,018;Crescente;-20,362969;-40,438920
ECO101;2020;BR-101/ES;300,338;Crescente;-20,359948;-40,433669
ECO101;2020;BR-101/ES;301,038;Crescente;-20,362944;-40,439104
ECO101;2020;BR-101/ES;300,358;Crescente;-20,360071;-40,433808
ECO101;2020;BR-101/ES;301,058;Crescente;-20,362918;-40,439287
ECO101;2020;BR-101/ES;300,378;Crescente;-20,360193;-40,433947
ECO101;2020;BR-101/ES;301,078;Crescente;-20,362892;-40,439473
ECO101;2020;BR-101/ES;300,398;Crescente;-20,360315;-40,434086
ECO101;2020;BR-101/ES;301,098;Crescente;-20,362866;-40,439653
ECO101;2020;BR-101/ES;301,118;Crescente;-20,362838;-40,439836
ECO101;2020;BR-101/ES;300,418;Crescente;-20,360438;-40,434225
ECO101;2020;BR-101/ES;301,138;Crescente;-20,362804;-40,440018
ECO101;2020;BR-101/ES;300,438;Crescente;-20,360561;-40,434362
ECO101;2020;BR-101/ES;301,158;Crescente;-20,362771;-40,440200
ECO101;2020;BR-101/ES;300,458;Crescente;-20,360684;-40,434501
ECO101;2020;BR-101/ES;301,178;Crescente;-20,362755;-40,440393
ECO101;2020;BR-101/ES;300,478;Crescente;-20,360809;-40,434638
ECO101;2020;BR-101/ES;301,198;Crescente;-20,362757;-40,440569
ECO101;2020;BR-101/ES;300,498;Crescente;-20,360937;-40,434771
ECO101;2020;BR-101/ES;301,218;Crescente;-20,362769;-40,440754
ECO101;2020;BR-101/ES;300,518;Crescente;-20,361062;-40,434908
ECO101;2020;BR-101/ES;301,238;Crescente;-20,362793;-40,440938
ECO101;2020;BR-101/ES;300,538;Crescente;-20,361186;-40,435045
ECO101;2020;BR-101/ES;301,258;Crescente;-20,362826;-40,441120
ECO101;2020;BR-101/ES;300,558;Crescente;-20,361310;-40,435183
ECO101;2020;BR-101/ES;301,278;Crescente;-20,362882;-40,441295
ECO101;2020;BR-101/ES;300,578;Crescente;-20,361431;-40,435322
ECO101;2020;BR-101/ES;301,298;Crescente;-20,362960;-40,441463
ECO101;2020;BR-101/ES;300,598;Crescente;-20,361553;-40,435461
ECO101;2020;BR-101/ES;301,318;Crescente;-20,363036;-40,441632
ECO101;2020;BR-101/ES;300,618;Crescente;-20,361679;-40,435606
ECO101;2020;BR-101/ES;300,638;Crescente;-20,361798;-40,435743
ECO101;2020;BR-101/ES;301,338;Crescente;-20,363122;-40,441795
ECO101;2020;BR-101/ES;300,658;Crescente;-20,361919;-40,435880
ECO101;2020;BR-101/ES;301,358;Crescente;-20,363213;-40,441956
ECO101;2020;BR-101/ES;300,678;Crescente;-20,362050;-40,436010
ECO101;2020;BR-101/ES;301,378;Crescente;-20,363314;-40,442111
ECO101;2020;BR-101/ES;300,698;Crescente;-20,362164;-40,436155
ECO101;2020;BR-101/ES;301,398;Crescente;-20,363423;-40,442261
ECO101;2020;BR-101/ES;300,718;Crescente;-20,362260;-40,436313
ECO101;2020;BR-101/ES;301,418;Crescente;-20,363539;-40,442405
ECO101;2020;BR-101/ES;300,738;Crescente;-20,362341;-40,436472
ECO101;2020;BR-101/ES;301,438;Crescente;-20,363658;-40,442547
ECO101;2020;BR-101/ES;300,758;Crescente;-20,362447;-40,436632
ECO101;2020;BR-101/ES;301,458;Crescente;-20,363788;-40,442679
ECO101;2020;BR-101/ES;300,778;Crescente;-20,362542;-40,436790
ECO101;2020;BR-101/ES;301,478;Crescente;-20,363928;-40,442800
ECO101;2020;BR-101/ES;300,798;Crescente;-20,362629;-40,436954
ECO101;2020;BR-101/ES;301,498;Crescente;-20,364068;-40,442915
ECO101;2020;BR-101/ES;301,518;Crescente;-20,364221;-40,443026
ECO101;2020;BR-101/ES;300,818;Crescente;-20,362712;-40,437119
ECO101;2020;BR-101/ES;301,538;Crescente;-20,364378;-40,443124
ECO101;2020;BR-101/ES;300,838;Crescente;-20,362797;-40,437283
ECO101;2020;BR-101/ES;301,558;Crescente;-20,364542;-40,443210
ECO101;2020;BR-101/ES;300,858;Crescente;-20,362864;-40,437455
ECO101;2020;BR-101/ES;301,578;Crescente;-20,364707;-40,443293
ECO101;2020;BR-101/ES;300,878;Crescente;-20,362911;-40,437634
ECO101;2020;BR-101/ES;301,598;Crescente;-20,364886;-40,443362
ECO101;2020;BR-101/ES;300,898;Crescente;-20,362950;-40,437815
ECO101;2020;BR-101/ES;301,618;Crescente;-20,365056;-40,443422
ECO101;2020;BR-101/ES;300,918;Crescente;-20,362980;-40,437998
ECO101;2020;BR-101/ES;301,638;Crescente;-20,365232;-40,443470
ECO101;2020;BR-101/ES;300,938;Crescente;-20,362996;-40,438188
ECO101;2020;BR-101/ES;301,658;Crescente;-20,365415;-40,443500
ECO101;2020;BR-101/ES;300,958;Crescente;-20,363005;-40,438367
ECO101;2020;BR-101/ES;301,678;Crescente;-20,365599;-40,443521
ECO101;2020;BR-101/ES;300,978;Crescente;-20,363003;-40,438552
ECO101;2020;BR-101/ES;301,698;Crescente;-20,365783;-40,443543
ECO101;2020;BR-101/ES;301,718;Crescente;-20,365969;-40,443571
ECO101;2020;BR-101/ES;300,998;Crescente;-20,362991;-40,438737
ECO101;2020;BR-101/ES;301,731;Crescente;-20,366090;-40,443581
ECO101;2020;BR-101/ES;302,881;Crescente;-20,376172;-40,443360
ECO101;2020;BR-101/ES;301,018;Crescente;-20,362969;-40,438920
ECO101;2020;BR-101/ES;302,901;Crescente;-20,376266;-40,443519
ECO101;2020;BR-101/ES;302,921;Crescente;-20,376355;-40,443681
ECO101;2020;BR-101/ES;302,941;Crescente;-20,376442;-40,443845
ECO101;2020;BR-101/ES;301,038;Crescente;-20,362944;-40,439104
ECO101;2020;BR-101/ES;302,961;Crescente;-20,376519;-40,444013
ECO101;2020;BR-101/ES;302,981;Crescente;-20,376588;-40,444185
ECO101;2020;BR-101/ES;301,058;Crescente;-20,362918;-40,439287
ECO101;2020;BR-101/ES;303,001;Crescente;-20,376651;-40,444358
ECO101;2020;BR-101/ES;301,078;Crescente;-20,362892;-40,439473
ECO101;2020;BR-101/ES;303,021;Crescente;-20,376711;-40,444533
ECO101;2020;BR-101/ES;303,041;Crescente;-20,376770;-40,444709
ECO101;2020;BR-101/ES;301,098;Crescente;-20,362866;-40,439653
ECO101;2020;BR-101/ES;303,061;Crescente;-20,376828;-40,444885
ECO101;2020;BR-101/ES;303,081;Crescente;-20,376887;-40,445060
ECO101;2020;BR-101/ES;301,118;Crescente;-20,362838;-40,439836
ECO101;2020;BR-101/ES;303,101;Crescente;-20,376946;-40,445236
ECO101;2020;BR-101/ES;303,121;Crescente;-20,377000;-40,445404
ECO101;2020;BR-101/ES;301,138;Crescente;-20,362804;-40,440018
ECO101;2020;BR-101/ES;303,141;Crescente;-20,377061;-40,445590
ECO101;2020;BR-101/ES;301,158;Crescente;-20,362771;-40,440200
ECO101;2020;BR-101/ES;303,161;Crescente;-20,377126;-40,445761
ECO101;2020;BR-101/ES;303,181;Crescente;-20,377191;-40,445934
ECO101;2020;BR-101/ES;301,178;Crescente;-20,362755;-40,440393
ECO101;2020;BR-101/ES;303,201;Crescente;-20,377257;-40,446107
ECO101;2020;BR-101/ES;301,198;Crescente;-20,362757;-40,440569
ECO101;2020;BR-101/ES;303,221;Crescente;-20,377322;-40,446280
ECO101;2020;BR-101/ES;301,218;Crescente;-20,362769;-40,440754
ECO101;2020;BR-101/ES;303,241;Crescente;-20,377382;-40,446455
ECO101;2020;BR-101/ES;301,238;Crescente;-20,362793;-40,440938
ECO101;2020;BR-101/ES;303,261;Crescente;-20,377441;-40,446630
ECO101;2020;BR-101/ES;301,258;Crescente;-20,362826;-40,441120
ECO101;2020;BR-101/ES;303,281;Crescente;-20,377501;-40,446806
ECO101;2020;BR-101/ES;303,301;Crescente;-20,377560;-40,446981
ECO101;2020;BR-101/ES;301,278;Crescente;-20,362882;-40,441295
ECO101;2020;BR-101/ES;303,321;Crescente;-20,377619;-40,447157
ECO101;2020;BR-101/ES;303,341;Crescente;-20,377678;-40,447332
ECO101;2020;BR-101/ES;301,298;Crescente;-20,362960;-40,441463
ECO101;2020;BR-101/ES;303,361;Crescente;-20,377736;-40,447508
ECO101;2020;BR-101/ES;301,318;Crescente;-20,363036;-40,441632
ECO101;2020;BR-101/ES;303,381;Crescente;-20,377795;-40,447683
ECO101;2020;BR-101/ES;301,338;Crescente;-20,363122;-40,441795
ECO101;2020;BR-101/ES;303,401;Crescente;-20,377855;-40,447858
ECO101;2020;BR-101/ES;301,358;Crescente;-20,363213;-40,441956
ECO101;2020;BR-101/ES;303,421;Crescente;-20,377916;-40,448033
ECO101;2020;BR-101/ES;301,378;Crescente;-20,363314;-40,442111
ECO101;2020;BR-101/ES;303,441;Crescente;-20,377977;-40,448208
ECO101;2020;BR-101/ES;301,398;Crescente;-20,363423;-40,442261
ECO101;2020;BR-101/ES;303,461;Crescente;-20,378037;-40,448383
ECO101;2020;BR-101/ES;301,418;Crescente;-20,363539;-40,442405
ECO101;2020;BR-101/ES;303,481;Crescente;-20,378097;-40,448558
ECO101;2020;BR-101/ES;301,438;Crescente;-20,363658;-40,442547
ECO101;2020;BR-101/ES;301,458;Crescente;-20,363788;-40,442679
ECO101;2020;BR-101/ES;303,501;Crescente;-20,378157;-40,448733
ECO101;2020;BR-101/ES;301,478;Crescente;-20,363928;-40,442800
ECO101;2020;BR-101/ES;303,521;Crescente;-20,378218;-40,448908
ECO101;2020;BR-101/ES;301,498;Crescente;-20,364068;-40,442915
ECO101;2020;BR-101/ES;303,541;Crescente;-20,378277;-40,449083
ECO101;2020;BR-101/ES;301,518;Crescente;-20,364221;-40,443026
ECO101;2020;BR-101/ES;303,561;Crescente;-20,378336;-40,449258
ECO101;2020;BR-101/ES;301,538;Crescente;-20,364378;-40,443124
ECO101;2020;BR-101/ES;301,558;Crescente;-20,364542;-40,443210
ECO101;2020;BR-101/ES;303,581;Crescente;-20,378395;-40,449434
ECO101;2020;BR-101/ES;301,578;Crescente;-20,364707;-40,443293
ECO101;2020;BR-101/ES;303,601;Crescente;-20,378454;-40,449609
ECO101;2020;BR-101/ES;301,598;Crescente;-20,364886;-40,443362
ECO101;2020;BR-101/ES;303,621;Crescente;-20,378513;-40,449785
ECO101;2020;BR-101/ES;301,618;Crescente;-20,365056;-40,443422
ECO101;2020;BR-101/ES;303,641;Crescente;-20,378573;-40,449960
ECO101;2020;BR-101/ES;301,638;Crescente;-20,365232;-40,443470
ECO101;2020;BR-101/ES;303,661;Crescente;-20,378633;-40,450135
ECO101;2020;BR-101/ES;301,658;Crescente;-20,365415;-40,443500
ECO101;2020;BR-101/ES;303,681;Crescente;-20,378694;-40,450310
ECO101;2020;BR-101/ES;301,678;Crescente;-20,365599;-40,443521
ECO101;2020;BR-101/ES;303,701;Crescente;-20,378754;-40,450485
ECO101;2020;BR-101/ES;301,698;Crescente;-20,365783;-40,443543
ECO101;2020;BR-101/ES;301,718;Crescente;-20,365969;-40,443571
ECO101;2020;BR-101/ES;303,721;Crescente;-20,378813;-40,450660
ECO101;2020;BR-101/ES;301,731;Crescente;-20,366090;-40,443581
ECO101;2020;BR-101/ES;303,741;Crescente;-20,378872;-40,450836
ECO101;2020;BR-101/ES;302,881;Crescente;-20,376172;-40,443360
ECO101;2020;BR-101/ES;303,761;Crescente;-20,378932;-40,451011
ECO101;2020;BR-101/ES;302,901;Crescente;-20,376266;-40,443519
ECO101;2020;BR-101/ES;302,921;Crescente;-20,376355;-40,443681
ECO101;2020;BR-101/ES;303,781;Crescente;-20,378991;-40,451186
ECO101;2020;BR-101/ES;302,941;Crescente;-20,376442;-40,443845
ECO101;2020;BR-101/ES;303,801;Crescente;-20,379051;-40,451361
ECO101;2020;BR-101/ES;302,961;Crescente;-20,376519;-40,444013
ECO101;2020;BR-101/ES;303,821;Crescente;-20,379111;-40,451536
ECO101;2020;BR-101/ES;302,981;Crescente;-20,376588;-40,444185
ECO101;2020;BR-101/ES;303,841;Crescente;-20,379171;-40,451711
ECO101;2020;BR-101/ES;303,001;Crescente;-20,376651;-40,444358
ECO101;2020;BR-101/ES;303,861;Crescente;-20,379229;-40,451883
ECO101;2020;BR-101/ES;303,881;Crescente;-20,379291;-40,452061
ECO101;2020;BR-101/ES;303,021;Crescente;-20,376711;-40,444533
ECO101;2020;BR-101/ES;303,901;Crescente;-20,379351;-40,452236
ECO101;2020;BR-101/ES;303,921;Crescente;-20,379411;-40,452412
ECO101;2020;BR-101/ES;303,041;Crescente;-20,376770;-40,444709
ECO101;2020;BR-101/ES;303,941;Crescente;-20,379470;-40,452587
ECO101;2020;BR-101/ES;303,961;Crescente;-20,379530;-40,452762
ECO101;2020;BR-101/ES;303,061;Crescente;-20,376828;-40,444885
ECO101;2020;BR-101/ES;303,981;Crescente;-20,379589;-40,452937
ECO101;2020;BR-101/ES;304,001;Crescente;-20,379649;-40,453113
ECO101;2020;BR-101/ES;303,081;Crescente;-20,376887;-40,445060
ECO101;2020;BR-101/ES;304,021;Crescente;-20,379708;-40,453281
