concessionaria;ano_do_pnv_snv;rodovia;uf;km_m;municipio;tipo_pista;sentido;situacao;data_da_inativacao;latitude;longitude
MSVIA;2014;BR-163;MS;89,764;Itaquiraí;Principal;Crescente;Ativo;;-23,399609;-54,210
MSVIA;2014;BR-163;MS;91,359;Itaquiraí;Principal;Crescente;Ativo;;-23,380650;-54,212
MSVIA;2014;BR-163;MS;93,795;Itaquiraí;Principal;Crescente;Ativo;;-23,372394;-54,213
MSVIA;2014;BR-163;MS;95,826;Itaquiraí;Principal;Crescente;Ativo;;-23,358114;-54,215
MSVIA;2014;BR-163;MS;97,253;Itaquiraí;Principal;Crescente;Ativo;;-23,336296;-54,218
MSVIA;2014;BR-163;MS;99,426;Itaquiraí;Principal;Crescente;Ativo;;-23,318126;-54,220
MSVIA;2014;BR-163;MS;100,228;Itaquiraí;Principal;Crescente;Ativo;;-23,305372;-54,222
MSVIA;2014;BR-163;MS;102,205;Itaquiraí;Principal;Crescente;Ativo;;-23,285952;-54,225
MSVIA;2014;BR-163;MS;104,675;Itaquiraí;Principal;Crescente;Ativo;;-23,278779;-54,226
MSVIA;2014;BR-163;MS;106,806;Itaquiraí;Principal;Crescente;Ativo;;-23,261100;-54,229
MSVIA;2014;BR-163;MS;107,580;Itaquiraí;Principal;Crescente;Ativo;;-23,239611;-54,223
MSVIA;2014;BR-163;MS;109,529;Itaquiraí;Principal;Crescente;Ativo;;-23,221168;-54,217
MSVIA;2014;BR-163;MS;111,648;Itaquiraí;Principal;Crescente;Ativo;;-23,215503;-54,213
MSVIA;2014;BR-163;MS;113,636;Itaquiraí;Principal;Crescente;Ativo;;-23,201093;-54,202
MSVIA;2014;BR-163;MS;115,601;Itaquiraí;Principal;Crescente;Ativo;;-23,182033;-54,200
MSVIA;2014;BR-163;MS;117,402;Naviraí;Principal;Crescente;Ativo;;-23,164143;-54,199
MSVIA;2014;BR-163;MS;118,746;Naviraí;Principal;Crescente;Ativo;;-23,146469;-54,197
MSVIA;2014;BR-163;MS;120,815;Naviraí;Principal;Crescente;Ativo;;-23,131272;-54,199
MSVIA;2014;BR-163;MS;122,317;Naviraí;Principal;Crescente;Ativo;;-23,122980;-54,209
MSVIA;2014;BR-163;MS;124,232;Naviraí;Principal;Crescente;Ativo;;-23,109047;-54,222
MSVIA;2014;BR-163;MS;126,717;Naviraí;Principal;Crescente;Ativo;;-23,095783;-54,224
MSVIA;2014;BR-163;MS;128,518;Naviraí;Principal;Crescente;Ativo;;-23,078893;-54,228
MSVIA;2014;BR-163;MS;130,450;Naviraí;Principal;Crescente;Ativo;;-23,057160;-54,234
MSVIA;2014;BR-163;MS;132,761;Naviraí;Principal;Crescente;Ativo;;-23,047761;-54,248
MSVIA;2014;BR-163;MS;135,058;Naviraí;Principal;Crescente;Ativo;;-23,038063;-54,264
MSVIA;2014;BR-163;MS;136,612;Naviraí;Principal;Crescente;Ativo;;-23,026734;-54,283
MSVIA;2014;BR-163;MS;138,725;Naviraí;Principal;Crescente;Ativo;;-23,018270;-54,302
MSVIA;2014;BR-163;MS;140,730;Naviraí;Principal;Crescente;Ativo;;-23,013486;-54,316
MSVIA;2014;BR-163;MS;142,617;Naviraí;Principal;Crescente;Ativo;;-23,009043;-54,336
MSVIA;2014;BR-163;MS;144,855;Naviraí;Principal;Crescente;Ativo;;-23,004706;-54,355
MSVIA;2014;BR-163;MS;146,030;Naviraí;Principal;Crescente;Ativo;;-23,000622;-54,373
MSVIA;2014;BR-163;MS;148,021;Naviraí;Principal;Decrescente;Ativo;;-22,995395;-54,394
MSVIA;2014;BR-163;MS;149,880;Naviraí;Principal;Crescente;Ativo;;-22,988076;-54,402
MSVIA;2014;BR-163;MS;152,424;Juti;Principal;Crescente;Ativo;;-22,975482;-54,416
MSVIA;2014;BR-163;MS;153,979;Juti;Principal;Crescente;Ativo;;-22,963132;-54,428
MSVIA;2014;BR-163;MS;156,157;Juti;Principal;Crescente;Ativo;;-22,951943;-54,450
MSVIA;2014;BR-163;MS;157,975;Juti;Principal;Crescente;Ativo;;-22,943103;-54,462
MSVIA;2014;BR-163;MS;159,390;Juti;Principal;Crescente;Ativo;;-22,930279;-54,478
MSVIA;2014;BR-163;MS;161,386;Juti;Principal;Crescente;Ativo;;-22,927173;-54,495
MSVIA;2014;BR-163;MS;162,412;Juti;Principal;Crescente;Ativo;;-22,923269;-54,507
MSVIA;2014;BR-163;MS;164,168;Juti;Principal;Crescente;Ativo;;-22,912317;-54,523
MSVIA;2014;BR-163;MS;166,232;Juti;Principal;Crescente;Ativo;;-22,907994;-54,531
MSVIA;2014;BR-163;MS;167,454;Juti;Principal;Crescente;Ativo;;-22,902914;-54,548
MSVIA;2014;BR-163;MS;169,482;Juti;Principal;Decrescente;Ativo;;-22,896186;-54,566
MSVIA;2014;BR-163;MS;171,178;Juti;Principal;Crescente;Ativo;;-22,890883;-54,577
MSVIA;2014;BR-163;MS;172,701;Juti;Principal;Crescente;Ativo;;-22,882395;-54,594
MSVIA;2014;BR-163;MS;173,457;Juti;Principal;Crescente;Ativo;;-22,869554;-54,603
MSVIA;2014;BR-163;MS;175,608;Juti;Principal;Crescente;Ativo;;-22,863748;-54,617
MSVIA;2014;BR-163;MS;177,594;Juti;Principal;Crescente;Ativo;;-22,861260;-54,624
MSVIA;2014;BR-163;MS;179,406;Juti;Principal;Crescente;Ativo;;-22,854064;-54,643
MSVIA;2014;BR-163;MS;181,110;Juti;Principal;Crescente;Ativo;;-22,847600;-54,661
MSVIA;2014;BR-163;MS;183,152;Juti;Principal;Crescente;Ativo;;-22,837577;-54,675
MSVIA;2014;BR-163;MS;185,211;Juti;Principal;Crescente;Ativo;;-22,827565;-54,687
MSVIA;2014;BR-163;MS;186,912;Juti;Principal;Crescente;Ativo;;-22,817491;-54,704
MSVIA;2014;BR-163;MS;189,029;Caarapó;Principal;Crescente;Ativo;;-22,808743;-54,721
MSVIA;2014;BR-163;MS;191,286;Caarapó;Principal;Crescente;Ativo;;-22,801101;-54,736
MSVIA;2014;BR-163;MS;193,308;Caarapó;Principal;Crescente;Ativo;;-22,789659;-54,752
MSVIA;2014;BR-163;MS;195,299;Caarapó;Principal;Crescente;Ativo;;-22,775488;-54,768
MSVIA;2014;BR-163;MS;196,827;Caarapó;Principal;Crescente;Ativo;;-22,760687;-54,779
MSVIA;2014;BR-163;MS;198,832;Caarapó;Principal;Crescente;Ativo;;-22,745826;-54,790
MSVIA;2014;BR-163;MS;201,046;Caarapó;Principal;Crescente;Ativo;;-22,732252;-54,789
MSVIA;2014;BR-163;MS;203,031;Caarapó;Principal;Crescente;Ativo;;-22,714331;-54,786
MSVIA;2014;BR-163;MS;205,140;Caarapó;Principal;Crescente;Ativo;;-22,694561;-54,788
MSVIA;2014;BR-163;MS;206,684;Caarapó;Principal;Crescente;Ativo;;-22,677282;-54,793
MSVIA;2014;BR-163;MS;207,626;Caarapó;Principal;Crescente;Ativo;;-22,660143;-54,801
MSVIA;2014;BR-163;MS;208,974;Caarapó;Principal;Decrescente;Ativo;;-22,649292;-54,810
MSVIA;2014;BR-163;MS;209,359;Caarapó;Principal;Decrescente;Ativo;;-22,641128;-54,813
MSVIA;2014;BR-163;MS;211,808;Caarapó;Principal;Crescente;Ativo;;-22,632814;-54,819
MSVIA;2014;BR-163;MS;214,040;Caarapó;Principal;Crescente;Ativo;;-22,627259;-54,819
MSVIA;2014;BR-163;MS;215,593;Caarapó;Principal;Crescente;Ativo;;-22,605764;-54,816
MSVIA;2014;BR-163;MS;217,650;Caarapó;Principal;Crescente;Ativo;;-22,586031;-54,816
MSVIA;2014;BR-163;MS;219,714;Caarapó;Principal;Crescente;Ativo;;-22,572276;-54,819
MSVIA;2014;BR-163;MS;221,719;Caarapó;Principal;Crescente;Ativo;;-22,557047;-54,830
MSVIA;2014;BR-163;MS;223,923;Caarapó;Principal;Crescente;Ativo;;-22,542030;-54,842
MSVIA;2014;BR-163;MS;225,905;Caarapó;Principal;Crescente;Ativo;;-22,527606;-54,854
MSVIA;2014;BR-163;MS;227,685;Caarapó;Principal;Decrescente;Ativo;;-22,509799;-54,863
MSVIA;2014;BR-163;MS;229,028;Caarapó;Principal;Decrescente;Ativo;;-22,492063;-54,865
MSVIA;2014;BR-163;MS;230,225;Caarapó;Principal;Crescente;Ativo;;-22,477268;-54,862
MSVIA;2014;BR-163;MS;232,266;Caarapó;Principal;Crescente;Ativo;;-22,468514;-54,854
MSVIA;2014;BR-163;MS;234,333;Caarapó;Principal;Decrescente;Ativo;;-22,460657;-54,845
MSVIA;2014;BR-163;MS;236,633;Caarapó;Principal;Crescente;Ativo;;-22,447366;-54,832
MSVIA;2014;BR-163;MS;238,600;Caarapó;Principal;Crescente;Ativo;;-22,434143;-54,818
MSVIA;2014;BR-163;MS;239,543;Dourados;Principal;Crescente;Ativo;;-22,418149;-54,803
MSVIA;2014;BR-163;MS;241,492;Dourados;Principal;Crescente;Ativo;;-22,403271;-54,793
MSVIA;2014;BR-163;MS;243,361;Dourados;Principal;Crescente;Ativo;;-22,394920;-54,791
MSVIA;2014;BR-163;MS;245,740;Dourados;Principal;Crescente;Ativo;;-22,377437;-54,793
MSVIA;2014;BR-163;MS;247,509;Dourados;Principal;Crescente;Ativo;;-22,362099;-54,801
MSVIA;2014;BR-163;MS;249,580;Dourados;Principal;Crescente;Ativo;;-22,342498;-54,810
MSVIA;2014;BR-163;MS;251,743;Dourados;Principal;Crescente;Ativo;;-22,327906;-54,817
MSVIA;2014;BR-163;MS;253,672;Dourados;Principal;Decrescente;Ativo;;-22,309643;-54,820
MSVIA;2014;BR-163;MS;256,030;Dourados;Principal;Crescente;Ativo;;-22,290162;-54,821
MSVIA;2014;BR-163;MS;258,412;Dourados;Principal;Crescente;Ativo;;-22,273600;-54,819
MSVIA;2014;BR-163;MS;260,699;Dourados;Principal;Decrescente;Ativo;;-22,259068;-54,804
MSVIA;2014;BR-163;MS;262,673;Dourados;Principal;Crescente;Ativo;;-22,257475;-54,780
MSVIA;2014;BR-163;MS;264,694;Dourados;Principal;Crescente;Ativo;;-22,240006;-54,768
MSVIA;2014;BR-163;MS;266,691;Dourados;Principal;Decrescente;Ativo;;-22,233255;-54,751
MSVIA;2014;BR-163;MS;268,703;Dourados;Principal;Crescente;Ativo;;-22,224764;-54,733
MSVIA;2014;BR-163;MS;270,608;Dourados;Principal;Crescente;Ativo;;-22,214193;-54,718
MSVIA;2014;BR-163;MS;272,907;Dourados;Principal;Decrescente;Ativo;;-22,202835;-54,702
MSVIA;2014;BR-163;MS;274,806;Dourados;Principal;Decrescente;Ativo;;-22,191840;-54,688
MSVIA;2014;BR-163;MS;275,990;Dourados;Principal;Crescente;Ativo;;-22,178389;-54,671
MSVIA;2014;BR-163;MS;278,535;Dourados;Principal;Decrescente;Ativo;;-22,167394;-54,657
MSVIA;2014;BR-163;MS;281,161;Dourados;Principal;Crescente;Ativo;;-22,160262;-54,648
MSVIA;2014;BR-163;MS;282,368;Dourados;Principal;Decrescente;Ativo;;-22,145718;-54,629
MSVIA;2014;BR-163;MS;284,513;Douradina;Principal;Decrescente;Ativo;;-22,130448;-54,610
MSVIA;2014;BR-163;MS;286,475;Douradina;Principal;Decrescente;Ativo;;-22,123418;-54,601
MSVIA;2014;BR-163;MS;288,867;Douradina;Principal;Decrescente;Ativo;;-22,111078;-54,585
MSVIA;2014;BR-163;MS;290,904;Douradina;Principal;Decrescente;Ativo;;-22,095206;-54,577
MSVIA;2014;BR-163;MS;293,008;Douradina;Principal;Decrescente;Ativo;;-22,075981;-54,566
MSVIA;2014;BR-163;MS;295,016;Douradina;Principal;Crescente;Ativo;;-22,059619;-54,557
MSVIA;2014;BR-163;MS;297,130;Douradina;Principal;Crescente;Ativo;;-22,042721;-54,548
MSVIA;2014;BR-163;MS;299,191;Douradina;Principal;Crescente;Ativo;;-22,025030;-54,547
MSVIA;2014;BR-163;MS;301,347;Douradina;Principal;Crescente;Ativo;;-22,006163;-54,543
MSVIA;2014;BR-163;MS;303,452;Douradina;Principal;Crescente;Ativo;;-21,989302;-54,535
MSVIA;2014;BR-163;MS;304,990;Douradina;Principal;Crescente;Ativo;;-21,970638;-54,532
MSVIA;2014;BR-163;MS;307,589;Douradina;Principal;Crescente;Ativo;;-21,951656;-54,533
MSVIA;2014;BR-163;MS;308,589;Rio Brilhante;Principal;Decrescente;Ativo;;-21,934052;-54,534
MSVIA;2014;BR-163;MS;309,899;Rio Brilhante;Principal;Crescente;Ativo;;-21,914816;-54,535
MSVIA;2014;BR-163;MS;311,130;Rio Brilhante;Principal;Crescente;Ativo;;-21,905776;-54,532
MSVIA;2014;BR-163;MS;313,152;Rio Brilhante;Principal;Decrescente;Ativo;;-21,896480;-54,524
MSVIA;2014;BR-163;MS;315,337;Rio Brilhante;Principal;Crescente;Ativo;;-21,885436;-54,524
MSVIA;2014;BR-163;MS;317,990;Rio Brilhante;Principal;Crescente;Ativo;;-21,867739;-54,528
MSVIA;2014;BR-163;MS;319,560;Rio Brilhante;Principal;Crescente;Ativo;;-21,849244;-54,535
MSVIA;2014;BR-163;MS;321,745;Rio Brilhante;Principal;Crescente;Ativo;;-21,832445;-54,537
MSVIA;2014;BR-163;MS;323,877;Rio Brilhante;Principal;Crescente;Ativo;;-21,816126;-54,525
MSVIA;2014;BR-163;MS;325,235;Rio Brilhante;Principal;Crescente;Ativo;;-21,796501;-54,526
MSVIA;2014;BR-163;MS;327,359;Rio Brilhante;Principal;Crescente;Ativo;;-21,777336;-54,526
MSVIA;2014;BR-163;MS;329,422;Rio Brilhante;Principal;Crescente;Ativo;;-21,765394;-54,523
MSVIA;2014;BR-163;MS;331,516;Rio Brilhante;Principal;Decrescente;Ativo;;-21,747162;-54,517
MSVIA;2014;BR-163;MS;333,439;Rio Brilhante;Principal;Crescente;Ativo;;-21,729446;-54,511
MSVIA;2014;BR-163;MS;335,566;Rio Brilhante;Principal;Crescente;Ativo;;-21,711400;-54,505
MSVIA;2014;BR-163;MS;337,655;Rio Brilhante;Principal;Decrescente;Ativo;;-21,696010;-54,497
MSVIA;2014;BR-163;MS;339,706;Rio Brilhante;Principal;Crescente;Ativo;;-21,684722;-54,481
MSVIA;2014;BR-163;MS;341,899;Rio Brilhante;Principal;Decrescente;Ativo;;-21,673363;-54,464
MSVIA;2014;BR-163;MS;342,727;Rio Brilhante;Principal;Crescente;Ativo;;-21,662698;-54,448
MSVIA;2014;BR-163;MS;344,187;Rio Brilhante;Principal;Decrescente;Ativo;;-21,656726;-54,428
MSVIA;2014;BR-163;MS;345,934;Rio Brilhante;Principal;Crescente;Ativo;;-21,650547;-54,422
MSVIA;2014;BR-163;MS;348,074;Rio Brilhante;Principal;Crescente;Ativo;;-21,639237;-54,425
MSVIA;2014;BR-163;MS;350,123;Rio Brilhante;Principal;Crescente;Ativo;;-21,624477;-54,431
MSVIA;2014;BR-163;MS;351,745;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,606446;-54,438
MSVIA;2014;BR-163;MS;352,943;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,588787;-54,433
MSVIA;2014;BR-163;MS;355,286;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,576801;-54,424
MSVIA;2014;BR-163;MS;357,325;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,566921;-54,419
MSVIA;2014;BR-163;MS;359,647;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,546864;-54,412
MSVIA;2014;BR-163;MS;361,514;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,529404;-54,406
MSVIA;2014;BR-163;MS;364,028;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,509539;-54,399
MSVIA;2014;BR-163;MS;365,039;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,493527;-54,393
MSVIA;2014;BR-163;MS;367,106;Nova Alvorada do Sul;Principal;Crescente;Ativo;;-21,472155;-54,386
MSVIA;2014;BR-163;MS;368,711;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,463375;-54,382
MSVIA;2014;BR-163;MS;371,163;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,445677;-54,376
MSVIA;2014;BR-163;MS;373,322;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,431756;-54,379
MSVIA;2014;BR-163;MS;375,616;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,414064;-54,393
MSVIA;2014;BR-163;MS;376,671;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,398819;-54,406
MSVIA;2014;BR-163;MS;378,904;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,378904;-54,412
MSVIA;2014;BR-163;MS;380,853;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,369547;-54,414
MSVIA;2014;BR-163;MS;381,950;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,349740;-54,418
MSVIA;2014;BR-163;MS;384,095;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,332431;-54,422
MSVIA;2014;BR-163;MS;386,213;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,322773;-54,424
MSVIA;2014;BR-163;MS;388,401;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,305601;-54,433
MSVIA;2014;BR-163;MS;390,428;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,287218;-54,438
MSVIA;2014;BR-163;MS;392,493;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,268230;-54,444
MSVIA;2014;BR-163;MS;394,632;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,250657;-54,450
MSVIA;2014;BR-163;MS;396,733;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,232749;-54,455
MSVIA;2014;BR-163;MS;397,504;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,213953;-54,460
MSVIA;2014;BR-163;MS;399,511;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,195464;-54,464
MSVIA;2014;BR-163;MS;401,437;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,189119;-54,467
MSVIA;2014;BR-163;MS;403,177;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,172620;-54,475
MSVIA;2014;BR-163;MS;405,145;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,155276;-54,476
MSVIA;2014;BR-163;MS;407,114;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,139707;-54,478
MSVIA;2014;BR-163;MS;409,268;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,122369;-54,482
MSVIA;2014;BR-163;MS;411,384;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,105044;-54,486
MSVIA;2014;BR-163;MS;412,860;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,086071;-54,491
MSVIA;2014;BR-163;MS;414,898;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,067440;-54,495
MSVIA;2014;BR-163;MS;415,791;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,054425;-54,498
MSVIA;2014;BR-163;MS;417,784;Nova Alvorada do Sul;Principal;Decrescente;Ativo;;-21,036485;-54,503
MSVIA;2014;BR-163;MS;419,950;Campo Grande;Principal;Crescente;Ativo;;-21,028616;-54,504
MSVIA;2014;BR-163;MS;421,932;Campo Grande;Principal;Crescente;Ativo;;-21,011062;-54,509
MSVIA;2014;BR-163;MS;423,242;Campo Grande;Principal;Crescente;Ativo;;-20,991637;-54,506
MSVIA;2014;BR-163;MS;425,293;Campo Grande;Principal;Crescente;Ativo;;-20,973865;-54,504
MSVIA;2014;BR-163;MS;427,442;Campo Grande;Principal;Crescente;Ativo;;-20,962125;-54,503
MSVIA;2014;BR-163;MS;429,297;Campo Grande;Principal;Decrescente;Ativo;;-20,943763;-54,500
MSVIA;2014;BR-163;MS;431,006;Campo Grande;Principal;Decrescente;Ativo;;-20,924492;-54,498
MSVIA;2014;BR-163;MS;432,354;Campo Grande;Principal;Decrescente;Ativo;;-20,907934;-54,500
MSVIA;2014;BR-163;MS;434,392;Campo Grande;Principal;Decrescente;Ativo;;-20,892775;-54,503
MSVIA;2014;BR-163;MS;436,293;Campo Grande;Principal;Decrescente;Ativo;;-20,880702;-54,505
MSVIA;2014;BR-163;MS;438,007;Campo Grande;Principal;Decrescente;Ativo;;-20,862591;-54,509
MSVIA;2014;BR-163;MS;439,578;Campo Grande;Principal;Decrescente;Ativo;;-20,850918;-54,511
MSVIA;2014;BR-163;MS;441,743;Campo Grande;Principal;Decrescente;Ativo;;-20,830546;-54,515
MSVIA;2014;BR-163;MS;443,703;Campo Grande;Principal;Decrescente;Ativo;;-20,816490;-54,517
MSVIA;2014;BR-163;MS;445,858;Campo Grande;Principal;Decrescente;Ativo;;-20,797235;-54,521
MSVIA;2014;BR-163;MS;448,729;Campo Grande;Principal;Decrescente;Ativo;;-20,779998;-54,525
MSVIA;2014;BR-163;MS;449,856;Campo Grande;Principal;Decrescente;Ativo;;-20,761315;-54,530
MSVIA;2014;BR-163;MS;452,010;Campo Grande;Principal;Decrescente;Ativo;;-20,736407;-54,538
MSVIA;2014;BR-163;MS;453,972;Campo Grande;Principal;Decrescente;Ativo;;-20,726647;-54,541
MSVIA;2014;BR-163;MS;456,022;Campo Grande;Principal;Decrescente;Ativo;;-20,707969;-54,547
MSVIA;2014;BR-163;MS;458,074;Campo Grande;Principal;Decrescente;Ativo;;-20,690931;-54,552
MSVIA;2014;BR-163;MS;460,129;Campo Grande;Principal;Decrescente;Ativo;;-20,673299;-54,558
MSVIA;2014;BR-163;MS;461,319;Campo Grande;Principal;Decrescente;Ativo;;-20,655469;-54,563
MSVIA;2014;BR-163;MS;462,990;Campo Grande;Principal;Decrescente;Ativo;;-20,637751;-54,569
MSVIA;2014;BR-163;MS;465,330;Campo Grande;Principal;Decrescente;Ativo;;-20,627551;-54,573
MSVIA;2014;BR-163;MS;466,322;Campo Grande;Principal;Crescente;Ativo;;-20,610369;-54,577
MSVIA;2014;BR-163;MS;468,578;Campo Grande;Principal;Crescente;Ativo;;-20,592246;-54,581
MSVIA;2014;BR-163;MS;470,707;Campo Grande;Principal;Crescente;Ativo;;-20,583474;-54,583
MSVIA;2014;BR-163;MS;472,793;Campo Grande;Principal;Crescente;Ativo;;-20,571524;-54,565
MSVIA;2014;BR-163;MS;474,731;Campo Grande;Principal;Decrescente;Ativo;;-20,554672;-54,556
MSVIA;2014;BR-163;MS;476,701;Campo Grande;Principal;Crescente;Ativo;;-20,537078;-54,563
MSVIA;2014;BR-163;MS;477,725;Campo Grande;Principal;Decrescente;Ativo;;-20,520680;-54,569
MSVIA;2014;BR-163;MS;479,964;Campo Grande;Principal;Decrescente;Ativo;;-20,507629;-54,556
MSVIA;2014;BR-163;MS;481,680;Campo Grande;Principal;Decrescente;Ativo;;-20,499345;-54,559
MSVIA;2014;BR-163;MS;483,904;Campo Grande;Principal;Crescente;Ativo;;-20,479205;-54,559
MSVIA;2014;BR-163;MS;485,630;Campo Grande;Principal;Decrescente;Ativo;;-20,464322;-54,557
MSVIA;2014;BR-163;MS;487,530;Campo Grande;Principal;Crescente;Ativo;;-20,451966;-54,540
MSVIA;2014;BR-163;MS;488,809;Campo Grande;Principal;Decrescente;Ativo;;-20,436628;-54,543
MSVIA;2014;BR-163;MS;490,635;Campo Grande;Principal;Crescente;Ativo;;-20,419719;-54,546
MSVIA;2014;BR-163;MS;492,402;Campo Grande;Principal;Crescente;Ativo;;-20,409129;-54,551
MSVIA;2014;BR-163;MS;495,173;Campo Grande;Principal;Crescente;Ativo;;-20,394050;-54,558
MSVIA;2014;BR-163;MS;497,123;Campo Grande;Principal;Crescente;Ativo;;-20,384494;-54,543
MSVIA;2014;BR-163;MS;498,301;Campo Grande;Principal;Crescente;Ativo;;-20,363995;-54,528
MSVIA;2014;BR-163;MS;499,889;Campo Grande;Principal;Crescente;Ativo;;-20,348874;-54,519
MSVIA;2014;BR-163;MS;501,990;Jaraguari;Principal;Crescente;Ativo;;-20,338238;-54,518
MSVIA;2014;BR-163;MS;504,885;Jaraguari;Principal;Crescente;Ativo;;-20,323973;-54,517
MSVIA;2014;BR-163;MS;506,912;Jaraguari;Principal;Decrescente;Ativo;;-20,303009;-54,505
MSVIA;2014;BR-163;MS;508,715;Jaraguari;Principal;Crescente;Ativo;;-20,284453;-54,495
MSVIA;2014;BR-163;MS;510,006;Jaraguari;Principal;Crescente;Ativo;;-20,268213;-54,486
MSVIA;2014;BR-163;MS;512,024;Jaraguari;Principal;Crescente;Ativo;;-20,252531;-54,482
MSVIA;2014;BR-163;MS;513,780;Jaraguari;Principal;Crescente;Ativo;;-20,241112;-54,480
MSVIA;2014;BR-163;MS;515,770;Jaraguari;Principal;Crescente;Ativo;;-20,223578;-54,476
MSVIA;2014;BR-163;MS;517,715;Jaraguari;Principal;Crescente;Ativo;;-20,208824;-54,469
MSVIA;2014;BR-163;MS;519,736;Jaraguari;Principal;Crescente;Ativo;;-20,192625;-54,461
MSVIA;2014;BR-163;MS;521,222;Jaraguari;Principal;Crescente;Ativo;;-20,176892;-54,453
MSVIA;2014;BR-163;MS;523,261;Jaraguari;Principal;Crescente;Ativo;;-20,160587;-54,444
MSVIA;2014;BR-163;MS;524,849;Jaraguari;Principal;Crescente;Ativo;;-20,148221;-54,439
MSVIA;2014;BR-163;MS;525,457;Jaraguari;Principal;Crescente;Ativo;;-20,130020;-54,442
MSVIA;2014;BR-163;MS;527,294;Jaraguari;Principal;Decrescente;Ativo;;-20,115832;-54,444
MSVIA;2014;BR-163;MS;529,246;Jaraguari;Principal;Decrescente;Ativo;;-20,110389;-54,444
MSVIA;2014;BR-163;MS;530,898;Jaraguari;Principal;Decrescente;Ativo;;-20,095250;-54,437
MSVIA;2014;BR-163;MS;533,539;Jaraguari;Principal;Decrescente;Ativo;;-20,078946;-54,430
MSVIA;2014;BR-163;MS;536,078;Bandeirantes;Principal;Decrescente;Ativo;;-20,065118;-54,424
MSVIA;2014;BR-163;MS;538,137;Bandeirantes;Principal;Decrescente;Ativo;;-20,043164;-54,414
MSVIA;2014;BR-163;MS;540,252;Bandeirantes;Principal;Decrescente;Ativo;;-20,022039;-54,405
MSVIA;2014;BR-163;MS;542,410;Bandeirantes;Principal;Decrescente;Ativo;;-20,004874;-54,397
MSVIA;2014;BR-163;MS;544,437;Bandeirantes;Principal;Decrescente;Ativo;;-19,987214;-54,389
MSVIA;2014;BR-163;MS;546,114;Bandeirantes;Principal;Decrescente;Ativo;;-19,969213;-54,381
MSVIA;2014;BR-163;MS;547,060;Bandeirantes;Principal;Decrescente;Ativo;;-19,952301;-54,374
MSVIA;2014;BR-163;MS;548,365;Bandeirantes;Principal;Decrescente;Ativo;;-19,938292;-54,368
MSVIA;2014;BR-163;MS;550,072;Bandeirantes;Principal;Decrescente;Ativo;;-19,930313;-54,365
MSVIA;2014;BR-163;MS;551,200;Bandeirantes;Principal;Decrescente;Ativo;;-19,918961;-54,368
MSVIA;2014;BR-163;MS;552,336;Bandeirantes;Principal;Decrescente;Ativo;;-19,904127;-54,373
MSVIA;2014;BR-163;MS;553,166;Bandeirantes;Principal;Decrescente;Ativo;;-19,893971;-54,374
MSVIA;2014;BR-163;MS;555,007;Bandeirantes;Principal;Decrescente;Ativo;;-19,883737;-54,374
MSVIA;2014;BR-163;MS;557,004;Bandeirantes;Principal;Decrescente;Ativo;;-19,876571;-54,372
MSVIA;2014;BR-163;MS;558,872;Bandeirantes;Principal;Decrescente;Ativo;;-19,860524;-54,369
MSVIA;2014;BR-163;MS;560,849;Bandeirantes;Principal;Decrescente;Ativo;;-19,842516;-54,370
MSVIA;2014;BR-163;MS;562,712;Bandeirantes;Principal;Crescente;Ativo;;-19,825647;-54,370
