concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_pavimento;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;131,001;-23,125233;-45,732328;132,000;-23,129553;-45,740844
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;132,001;-23,129553;-45,740844;133,000;-23,133880;-45,749412
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;133,001;-23,133880;-45,749412;134,000;-23,138211;-45,758001
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;134,001;-23,138211;-45,758001;135,000;-23,142529;-45,766564
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;135,001;-23,142529;-45,766564;136,000;-23,146825;-45,775096
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;136,001;-23,146825;-45,775096;137,000;-23,151156;-45,783685
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;137,001;-23,151156;-45,783685;138,000;-23,155497;-45,792292
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;138,001;-23,155497;-45,792292;139,000;-23,159816;-45,800877
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;139,001;-23,159816;-45,800877;140,000;-23,164112;-45,809421
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;140,001;-23,164112;-45,809421;141,000;-23,168430;-45,818019
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;141,001;-23,168430;-45,818019;142,000;-23,172753;-45,826648
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;142,001;-23,172753;-45,826648;143,000;-23,177010;-45,835150
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;143,001;-23,177010;-45,835150;144,000;-23,181311;-45,843736
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;144,001;-23,181311;-45,843736;145,000;-23,185603;-45,852316
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;145,001;-23,185603;-45,852316;146,000;-23,189891;-45,860910
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;146,001;-23,189891;-45,860910;147,000;-23,194200;-45,869569
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;147,001;-23,194200;-45,869569;148,000;-23,199228;-45,878019
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;148,001;-23,199228;-45,878019;149,000;-23,205590;-45,884924
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;149,001;-23,205590;-45,884924;150,000;-23,211650;-45,891421
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;150,001;-23,211650;-45,891421;151,000;-23,218408;-45,898640
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;151,001;-23,218408;-45,898640;152,000;-23,224711;-45,905414
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;152,001;-23,224711;-45,905414;153,000;-23,230994;-45,912154
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;153,001;-23,230994;-45,912154;154,000;-23,237335;-45,918957
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;154,001;-23,237335;-45,918957;155,000;-23,243773;-45,925966
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;155,001;-23,243773;-45,925966;156,000;-23,248758;-45,933395
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;156,001;-23,248758;-45,933395;157,000;-23,254223;-45,941885
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;157,001;-23,254223;-45,941885;158,000;-23,259404;-45,949992
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;158,001;-23,259404;-45,949992;159,000;-23,264501;-45,957926
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;159,001;-23,264501;-45,957926;160,000;-23,269669;-45,965975
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;160,001;-23,269669;-45,965975;161,000;-23,274822;-45,973999
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;161,001;-23,274822;-45,973999;162,000;-23,279968;-45,982016
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;162,001;-23,279968;-45,982016;163,000;-23,285091;-45,989993
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;163,001;-23,285091;-45,989993;164,000;-23,290208;-45,997961
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Rígido;164,001;-23,290208;-45,997961;165,000;-23,295029;-46,005446
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Rígido;165,001;-23,295029;-46,005446;166,000;-23,299886;-46,014385
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;166,001;-23,299886;-46,014385;167,000;-23,301782;-46,024022
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;167,001;-23,301782;-46,024022;168,000;-23,304588;-46,033297
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;168,001;-23,304588;-46,033297;169,000;-23,307316;-46,042776
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;169,001;-23,307316;-46,042776;170,000;-23,307578;-46,052374
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;170,001;-23,307578;-46,052374;171,000;-23,310753;-46,061448
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;171,001;-23,310753;-46,061448;172,000;-23,314814;-46,069999
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;172,001;-23,314814;-46,069999;173,000;-23,316225;-46,079537
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;173,001;-23,316225;-46,079537;174,000;-23,319794;-46,088637
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;174,001;-23,319794;-46,088637;175,000;-23,321607;-46,098062
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;175,001;-23,321607;-46,098062;175,898;-23,321740;-46,107957
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;175,899;-23,321740;-46,107957;176,897;-23,322500;-46,117624
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;176,898;-23,322500;-46,117624;177,892;-23,326602;-46,126257
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;177,893;-23,326602;-46,126257;178,899;-23,330999;-46,134854
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;178,900;-23,330999;-46,134854;179,897;-23,335356;-46,143380
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Rígido;179,898;-23,335356;-46,143380;180,901;-23,339821;-46,151989
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;180,902;-23,339821;-46,151989;181,894;-23,344083;-46,160455
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;181,895;-23,344083;-46,160455;182,895;-23,348203;-46,169229
HOLDING DO SISTEMA RODOVIARIO RIO - SAO PAULO S.A.;2000;BR-116/SP;Principal;Crescente;Pavimento Flexível;182,896;-23,348203;-46,169229;183,990;-23,351286;-46,178363
