concessionaria,ano_do_pnv_snv,rodovia,km_m,sentido,latitude,longitude
ECO101,2020,BR-101/ES,232.78,Crescente,-19.961037,-40.406889
ECO101,2020,BR-101/ES,232.78,Decrescente,-19.961037,-40.406889
ECO101,2020,BR-101/ES,232.8,Crescente,-19.961216,-40.406849
ECO101,2020,BR-101/ES,232.8,Decrescente,-19.961216,-40.406849
ECO101,2020,BR-101/ES,232.82,Crescente,-19.961395,-40.406809
ECO101,2020,BR-101/ES,232.82,Decrescente,-19.961395,-40.406809
ECO101,2020,BR-101/ES,232.84,Crescente,-19.961574,-40.406769
ECO101,2020,BR-101/ES,232.84,Decrescente,-19.961574,-40.406769
ECO101,2020,BR-101/ES,232.86,Crescente,-19.961752,-40.406726
ECO101,2020,BR-101/ES,232.86,Decrescente,-19.961752,-40.406726
ECO101,2020,BR-101/ES,232.88,Crescente,-19.961931,-40.406682
ECO101,2020,BR-101/ES,232.88,Decrescente,-19.961931,-40.406682
ECO101,2020,BR-101/ES,232.9,Crescente,-19.962109,-40.40664
ECO101,2020,BR-101/ES,232.9,Decrescente,-19.962109,-40.40664
ECO101,2020,BR-101/ES,232.92,Crescente,-19.962285,-40.406601
ECO101,2020,BR-101/ES,232.92,Decrescente,-19.962285,-40.406601
ECO101,2020,BR-101/ES,232.94,Crescente,-19.962469,-40.406568
ECO101,2020,BR-101/ES,232.94,Decrescente,-19.962469,-40.406568
ECO101,2020,BR-101/ES,232.96,Crescente,-19.96265,-40.40654
ECO101,2020,BR-101/ES,232.96,Decrescente,-19.96265,-40.40654
ECO101,2020,BR-101/ES,232.98,Crescente,-19.962832,-40.406518
ECO101,2020,BR-101/ES,232.98,Decrescente,-19.962832,-40.406518
ECO101,2020,BR-101/ES,233.0,Crescente,-19.963015,-40.406502
ECO101,2020,BR-101/ES,233.0,Decrescente,-19.963015,-40.406502
ECO101,2020,BR-101/ES,233.02,Crescente,-19.963198,-40.406493
ECO101,2020,BR-101/ES,233.02,Decrescente,-19.963198,-40.406493
ECO101,2020,BR-101/ES,233.04,Crescente,-19.963382,-40.406485
ECO101,2020,BR-101/ES,233.04,Decrescente,-19.963382,-40.406485
ECO101,2020,BR-101/ES,233.06,Crescente,-19.963571,-40.406478
ECO101,2020,BR-101/ES,233.06,Decrescente,-19.963571,-40.406478
ECO101,2020,BR-101/ES,233.08,Crescente,-19.963749,-40.406472
ECO101,2020,BR-101/ES,233.08,Decrescente,-19.963749,-40.406472
ECO101,2020,BR-101/ES,233.1,Crescente,-19.963932,-40.406466
ECO101,2020,BR-101/ES,233.1,Decrescente,-19.963932,-40.406466
ECO101,2020,BR-101/ES,233.12,Crescente,-19.964115,-40.406459
ECO101,2020,BR-101/ES,233.12,Decrescente,-19.964115,-40.406459
ECO101,2020,BR-101/ES,233.14,Crescente,-19.964299,-40.406453
ECO101,2020,BR-101/ES,233.14,Decrescente,-19.964299,-40.406453
ECO101,2020,BR-101/ES,233.16,Crescente,-19.964482,-40.406446
ECO101,2020,BR-101/ES,233.16,Decrescente,-19.964482,-40.406446
ECO101,2020,BR-101/ES,233.18,Crescente,-19.964665,-40.406437
ECO101,2020,BR-101/ES,233.18,Decrescente,-19.964665,-40.406437
ECO101,2020,BR-101/ES,233.2,Crescente,-19.964849,-40.406429
ECO101,2020,BR-101/ES,233.2,Decrescente,-19.964849,-40.406429
ECO101,2020,BR-101/ES,233.22,Crescente,-19.965032,-40.406426
ECO101,2020,BR-101/ES,233.22,Decrescente,-19.965032,-40.406426
ECO101,2020,BR-101/ES,233.24,Crescente,-19.965224,-40.406418
ECO101,2020,BR-101/ES,233.24,Decrescente,-19.965224,-40.406418
ECO101,2020,BR-101/ES,233.26,Crescente,-19.965395,-40.406414
ECO101,2020,BR-101/ES,233.26,Decrescente,-19.965395,-40.406414
ECO101,2020,BR-101/ES,233.28,Crescente,-19.965582,-40.406408
ECO101,2020,BR-101/ES,233.28,Decrescente,-19.965582,-40.406408
ECO101,2020,BR-101/ES,233.3,Crescente,-19.965766,-40.406409
ECO101,2020,BR-101/ES,233.3,Decrescente,-19.965766,-40.406409
ECO101,2020,BR-101/ES,233.32,Crescente,-19.965949,-40.406408
ECO101,2020,BR-101/ES,233.32,Decrescente,-19.965949,-40.406408
ECO101,2020,BR-101/ES,233.34,Crescente,-19.966133,-40.406407
ECO101,2020,BR-101/ES,233.34,Decrescente,-19.966133,-40.406407
ECO101,2020,BR-101/ES,233.36,Crescente,-19.966316,-40.406409
ECO101,2020,BR-101/ES,233.36,Decrescente,-19.966316,-40.406409
ECO101,2020,BR-101/ES,233.38,Crescente,-19.9665,-40.406414
ECO101,2020,BR-101/ES,233.38,Decrescente,-19.9665,-40.406414
ECO101,2020,BR-101/ES,233.4,Crescente,-19.966683,-40.406424
ECO101,2020,BR-101/ES,233.4,Decrescente,-19.966683,-40.406424
ECO101,2020,BR-101/ES,233.42,Crescente,-19.966865,-40.406443
ECO101,2020,BR-101/ES,233.42,Decrescente,-19.966865,-40.406443
ECO101,2020,BR-101/ES,233.44,Crescente,-19.967047,-40.406467
ECO101,2020,BR-101/ES,233.44,Decrescente,-19.967047,-40.406467
ECO101,2020,BR-101/ES,233.46,Crescente,-19.967229,-40.406495
ECO101,2020,BR-101/ES,233.46,Decrescente,-19.967229,-40.406495
ECO101,2020,BR-101/ES,233.48,Crescente,-19.967409,-40.406528
ECO101,2020,BR-101/ES,233.48,Decrescente,-19.967409,-40.406528
ECO101,2020,BR-101/ES,233.5,Crescente,-19.967588,-40.406567
ECO101,2020,BR-101/ES,233.5,Decrescente,-19.967588,-40.406567
ECO101,2020,BR-101/ES,233.52,Crescente,-19.967766,-40.406611
ECO101,2020,BR-101/ES,233.52,Decrescente,-19.967766,-40.406611
ECO101,2020,BR-101/ES,233.54,Crescente,-19.967943,-40.406661
ECO101,2020,BR-101/ES,233.54,Decrescente,-19.967943,-40.406661
ECO101,2020,BR-101/ES,233.56,Crescente,-19.968116,-40.406722
ECO101,2020,BR-101/ES,233.56,Decrescente,-19.968116,-40.406722
ECO101,2020,BR-101/ES,233.58,Crescente,-19.968285,-40.406793
ECO101,2020,BR-101/ES,233.58,Decrescente,-19.968285,-40.406793
ECO101,2020,BR-101/ES,233.6,Crescente,-19.968453,-40.406867
ECO101,2020,BR-101/ES,233.6,Decrescente,-19.968453,-40.406867
ECO101,2020,BR-101/ES,233.62,Crescente,-19.968619,-40.406945
ECO101,2020,BR-101/ES,233.62,Decrescente,-19.968619,-40.406945
ECO101,2020,BR-101/ES,233.64,Crescente,-19.968783,-40.407028
ECO101,2020,BR-101/ES,233.64,Decrescente,-19.968783,-40.407028
ECO101,2020,BR-101/ES,233.66,Crescente,-19.968943,-40.407117
ECO101,2020,BR-101/ES,233.66,Decrescente,-19.968943,-40.407117
ECO101,2020,BR-101/ES,233.68,Crescente,-19.9691,-40.407212
ECO101,2020,BR-101/ES,233.68,Decrescente,-19.9691,-40.407212
ECO101,2020,BR-101/ES,233.7,Crescente,-19.969254,-40.407312
ECO101,2020,BR-101/ES,233.7,Decrescente,-19.969254,-40.407312
ECO101,2020,BR-101/ES,233.72,Crescente,-19.969405,-40.407416
ECO101,2020,BR-101/ES,233.72,Decrescente,-19.969405,-40.407416
ECO101,2020,BR-101/ES,233.74,Crescente,-19.969552,-40.407525
ECO101,2020,BR-101/ES,233.74,Decrescente,-19.969552,-40.407525
ECO101,2020,BR-101/ES,233.76,Crescente,-19.969698,-40.407637
ECO101,2020,BR-101/ES,233.76,Decrescente,-19.969698,-40.407637
ECO101,2020,BR-101/ES,233.78,Crescente,-19.969843,-40.40775
ECO101,2020,BR-101/ES,233.78,Decrescente,-19.969843,-40.40775
ECO101,2020,BR-101/ES,233.8,Crescente,-19.969987,-40.407864
ECO101,2020,BR-101/ES,233.8,Decrescente,-19.969987,-40.407864
ECO101,2020,BR-101/ES,233.82,Crescente,-19.970131,-40.407977
ECO101,2020,BR-101/ES,233.82,Decrescente,-19.970131,-40.407977
ECO101,2020,BR-101/ES,233.84,Crescente,-19.970277,-40.408089
ECO101,2020,BR-101/ES,233.84,Decrescente,-19.970277,-40.408089
ECO101,2020,BR-101/ES,233.86,Crescente,-19.970426,-40.408195
ECO101,2020,BR-101/ES,233.86,Decrescente,-19.970426,-40.408195
ECO101,2020,BR-101/ES,233.88,Crescente,-19.970582,-40.408292
ECO101,2020,BR-101/ES,233.88,Decrescente,-19.970582,-40.408292
ECO101,2020,BR-101/ES,233.9,Crescente,-19.970746,-40.408374
ECO101,2020,BR-101/ES,233.9,Decrescente,-19.970746,-40.408374
ECO101,2020,BR-101/ES,233.92,Crescente,-19.970917,-40.408439
ECO101,2020,BR-101/ES,233.92,Decrescente,-19.970917,-40.408439
ECO101,2020,BR-101/ES,233.94,Crescente,-19.971094,-40.408486
ECO101,2020,BR-101/ES,233.94,Decrescente,-19.971094,-40.408486
ECO101,2020,BR-101/ES,233.96,Crescente,-19.971276,-40.408514
ECO101,2020,BR-101/ES,233.96,Decrescente,-19.971276,-40.408514
ECO101,2020,BR-101/ES,233.98,Crescente,-19.971459,-40.408524
ECO101,2020,BR-101/ES,233.98,Decrescente,-19.971459,-40.408524
ECO101,2020,BR-101/ES,234.0,Crescente,-19.971642,-40.408517
ECO101,2020,BR-101/ES,234.0,Decrescente,-19.971642,-40.408517
ECO101,2020,BR-101/ES,234.02,Crescente,-19.971824,-40.408492
ECO101,2020,BR-101/ES,234.02,Decrescente,-19.971824,-40.408492
ECO101,2020,BR-101/ES,234.04,Crescente,-19.972011,-40.40845
ECO101,2020,BR-101/ES,234.04,Decrescente,-19.972011,-40.40845
ECO101,2020,BR-101/ES,234.06,Crescente,-19.972179,-40.408395
ECO101,2020,BR-101/ES,234.06,Decrescente,-19.972179,-40.408395
ECO101,2020,BR-101/ES,234.08,Crescente,-19.972344,-40.408334
ECO101,2020,BR-101/ES,234.08,Decrescente,-19.972344,-40.408334
ECO101,2020,BR-101/ES,234.1,Crescente,-19.972518,-40.408259
ECO101,2020,BR-101/ES,234.1,Decrescente,-19.972518,-40.408259
ECO101,2020,BR-101/ES,234.12,Crescente,-19.972687,-40.408188
ECO101,2020,BR-101/ES,234.12,Decrescente,-19.972687,-40.408188
ECO101,2020,BR-101/ES,234.14,Crescente,-19.972856,-40.408115
ECO101,2020,BR-101/ES,234.14,Decrescente,-19.972856,-40.408115
ECO101,2020,BR-101/ES,234.16,Crescente,-19.973026,-40.408047
ECO101,2020,BR-101/ES,234.16,Decrescente,-19.973026,-40.408047
ECO101,2020,BR-101/ES,234.18,Crescente,-19.973194,-40.407973
ECO101,2020,BR-101/ES,234.18,Decrescente,-19.973194,-40.407973
ECO101,2020,BR-101/ES,234.2,Crescente,-19.973361,-40.407897
ECO101,2020,BR-101/ES,234.2,Decrescente,-19.973361,-40.407897
ECO101,2020,BR-101/ES,234.22,Crescente,-19.973528,-40.407822
ECO101,2020,BR-101/ES,234.22,Decrescente,-19.973528,-40.407822
ECO101,2020,BR-101/ES,234.24,Crescente,-19.973696,-40.407747
ECO101,2020,BR-101/ES,234.24,Decrescente,-19.973696,-40.407747
ECO101,2020,BR-101/ES,234.26,Crescente,-19.973864,-40.407674
ECO101,2020,BR-101/ES,234.26,Decrescente,-19.973864,-40.407674
ECO101,2020,BR-101/ES,234.28,Crescente,-19.974033,-40.407602
ECO101,2020,BR-101/ES,234.28,Decrescente,-19.974033,-40.407602
ECO101,2020,BR-101/ES,234.3,Crescente,-19.974203,-40.407533
ECO101,2020,BR-101/ES,234.3,Decrescente,-19.974203,-40.407533
ECO101,2020,BR-101/ES,234.32,Crescente,-19.974371,-40.407461
ECO101,2020,BR-101/ES,234.32,Decrescente,-19.974371,-40.407461
ECO101,2020,BR-101/ES,234.34,Crescente,-19.974538,-40.407384
ECO101,2020,BR-101/ES,234.34,Decrescente,-19.974538,-40.407384
ECO101,2020,BR-101/ES,234.36,Crescente,-19.974707,-40.407313
ECO101,2020,BR-101/ES,234.36,Decrescente,-19.974707,-40.407313
ECO101,2020,BR-101/ES,234.38,Crescente,-19.974878,-40.407246
ECO101,2020,BR-101/ES,234.38,Decrescente,-19.974878,-40.407246
ECO101,2020,BR-101/ES,234.4,Crescente,-19.975049,-40.407178
ECO101,2020,BR-101/ES,234.4,Decrescente,-19.975049,-40.407178
ECO101,2020,BR-101/ES,234.42,Crescente,-19.975222,-40.407117
ECO101,2020,BR-101/ES,234.42,Decrescente,-19.975222,-40.407117
ECO101,2020,BR-101/ES,234.44,Crescente,-19.975399,-40.407078
ECO101,2020,BR-101/ES,234.44,Decrescente,-19.975399,-40.407078
ECO101,2020,BR-101/ES,234.46,Crescente,-19.975581,-40.407043
ECO101,2020,BR-101/ES,234.46,Decrescente,-19.975581,-40.407043
ECO101,2020,BR-101/ES,234.48,Crescente,-19.975763,-40.407027
ECO101,2020,BR-101/ES,234.48,Decrescente,-19.975763,-40.407027
ECO101,2020,BR-101/ES,234.5,Crescente,-19.975947,-40.407026
ECO101,2020,BR-101/ES,234.5,Decrescente,-19.975947,-40.407026
ECO101,2020,BR-101/ES,234.52,Crescente,-19.97613,-40.407039
ECO101,2020,BR-101/ES,234.52,Decrescente,-19.97613,-40.407039
ECO101,2020,BR-101/ES,234.54,Crescente,-19.976311,-40.407065
ECO101,2020,BR-101/ES,234.54,Decrescente,-19.976311,-40.407065
ECO101,2020,BR-101/ES,234.56,Crescente,-19.97649,-40.407106
ECO101,2020,BR-101/ES,234.56,Decrescente,-19.97649,-40.407106
ECO101,2020,BR-101/ES,234.58,Crescente,-19.976665,-40.40716
ECO101,2020,BR-101/ES,234.58,Decrescente,-19.976665,-40.40716
ECO101,2020,BR-101/ES,234.6,Crescente,-19.976837,-40.407226
ECO101,2020,BR-101/ES,234.6,Decrescente,-19.976837,-40.407226
ECO101,2020,BR-101/ES,234.62,Crescente,-19.977005,-40.407298
ECO101,2020,BR-101/ES,234.62,Decrescente,-19.977005,-40.407298
ECO101,2020,BR-101/ES,234.64,Crescente,-19.977172,-40.407374
ECO101,2020,BR-101/ES,234.64,Decrescente,-19.977172,-40.407374
ECO101,2020,BR-101/ES,234.66,Crescente,-19.977339,-40.407452
ECO101,2020,BR-101/ES,234.66,Decrescente,-19.977339,-40.407452
ECO101,2020,BR-101/ES,234.68,Crescente,-19.977507,-40.407525
ECO101,2020,BR-101/ES,234.68,Decrescente,-19.977507,-40.407525
ECO101,2020,BR-101/ES,234.7,Crescente,-19.977677,-40.407602
ECO101,2020,BR-101/ES,234.7,Decrescente,-19.977677,-40.407602
ECO101,2020,BR-101/ES,234.72,Crescente,-19.977841,-40.407677
ECO101,2020,BR-101/ES,234.72,Decrescente,-19.977841,-40.407677
ECO101,2020,BR-101/ES,234.74,Crescente,-19.978008,-40.407754
ECO101,2020,BR-101/ES,234.74,Decrescente,-19.978008,-40.407754
ECO101,2020,BR-101/ES,234.76,Crescente,-19.978171,-40.407838
ECO101,2020,BR-101/ES,234.76,Decrescente,-19.978171,-40.407838
ECO101,2020,BR-101/ES,234.78,Crescente,-19.978337,-40.407916
ECO101,2020,BR-101/ES,234.78,Decrescente,-19.978337,-40.407916
ECO101,2020,BR-101/ES,234.8,Crescente,-19.978501,-40.407998
ECO101,2020,BR-101/ES,234.8,Decrescente,-19.978501,-40.407998
ECO101,2020,BR-101/ES,234.82,Crescente,-19.978666,-40.408079
ECO101,2020,BR-101/ES,234.82,Decrescente,-19.978666,-40.408079
ECO101,2020,BR-101/ES,234.84,Crescente,-19.97883,-40.408161
ECO101,2020,BR-101/ES,234.84,Decrescente,-19.97883,-40.408161
ECO101,2020,BR-101/ES,234.86,Crescente,-19.978992,-40.408247
ECO101,2020,BR-101/ES,234.86,Decrescente,-19.978992,-40.408247
ECO101,2020,BR-101/ES,234.88,Crescente,-19.979151,-40.408339
ECO101,2020,BR-101/ES,234.88,Decrescente,-19.979151,-40.408339
ECO101,2020,BR-101/ES,234.9,Crescente,-19.97931,-40.40843
ECO101,2020,BR-101/ES,234.9,Decrescente,-19.97931,-40.40843
ECO101,2020,BR-101/ES,234.92,Crescente,-19.979461,-40.408533
ECO101,2020,BR-101/ES,234.92,Decrescente,-19.979461,-40.408533
ECO101,2020,BR-101/ES,234.94,Crescente,-19.979607,-40.408645
ECO101,2020,BR-101/ES,234.94,Decrescente,-19.979607,-40.408645
ECO101,2020,BR-101/ES,234.96,Crescente,-19.979745,-40.408766
ECO101,2020,BR-101/ES,234.96,Decrescente,-19.979745,-40.408766
ECO101,2020,BR-101/ES,234.98,Crescente,-19.979875,-40.408895
ECO101,2020,BR-101/ES,234.98,Decrescente,-19.979875,-40.408895
ECO101,2020,BR-101/ES,235.0,Crescente,-19.979998,-40.409031
ECO101,2020,BR-101/ES,235.0,Decrescente,-19.979998,-40.409031
ECO101,2020,BR-101/ES,235.02,Crescente,-19.980114,-40.409174
ECO101,2020,BR-101/ES,235.02,Decrescente,-19.980114,-40.409174
ECO101,2020,BR-101/ES,235.04,Crescente,-19.980216,-40.409326
ECO101,2020,BR-101/ES,235.04,Decrescente,-19.980216,-40.409326
ECO101,2020,BR-101/ES,235.06,Crescente,-19.980313,-40.409482
ECO101,2020,BR-101/ES,235.06,Decrescente,-19.980313,-40.409482
ECO101,2020,BR-101/ES,235.08,Crescente,-19.980402,-40.409642
ECO101,2020,BR-101/ES,235.08,Decrescente,-19.980402,-40.409642
ECO101,2020,BR-101/ES,235.1,Crescente,-19.980484,-40.409806
ECO101,2020,BR-101/ES,235.1,Decrescente,-19.980484,-40.409806
ECO101,2020,BR-101/ES,235.12,Crescente,-19.980561,-40.409973
ECO101,2020,BR-101/ES,235.12,Decrescente,-19.980561,-40.409973
ECO101,2020,BR-101/ES,235.14,Crescente,-19.980631,-40.410143
ECO101,2020,BR-101/ES,235.14,Decrescente,-19.980631,-40.410143
ECO101,2020,BR-101/ES,235.16,Crescente,-19.980699,-40.410313
ECO101,2020,BR-101/ES,235.16,Decrescente,-19.980699,-40.410313
ECO101,2020,BR-101/ES,235.18,Crescente,-19.980765,-40.410484
ECO101,2020,BR-101/ES,235.18,Decrescente,-19.980765,-40.410484
ECO101,2020,BR-101/ES,235.2,Crescente,-19.98083,-40.410656
ECO101,2020,BR-101/ES,235.2,Decrescente,-19.98083,-40.410656
ECO101,2020,BR-101/ES,235.22,Crescente,-19.980901,-40.410825
ECO101,2020,BR-101/ES,235.22,Decrescente,-19.980901,-40.410825
ECO101,2020,BR-101/ES,235.24,Crescente,-19.980968,-40.410996
ECO101,2020,BR-101/ES,235.24,Decrescente,-19.980968,-40.410996
ECO101,2020,BR-101/ES,235.26,Crescente,-19.981032,-40.411168
ECO101,2020,BR-101/ES,235.26,Decrescente,-19.981032,-40.411168
ECO101,2020,BR-101/ES,235.28,Crescente,-19.981097,-40.411339
ECO101,2020,BR-101/ES,235.28,Decrescente,-19.981097,-40.411339
ECO101,2020,BR-101/ES,235.3,Crescente,-19.981163,-40.41151
ECO101,2020,BR-101/ES,235.3,Decrescente,-19.981163,-40.41151
ECO101,2020,BR-101/ES,235.32,Crescente,-19.981228,-40.411682
ECO101,2020,BR-101/ES,235.32,Decrescente,-19.981228,-40.411682
ECO101,2020,BR-101/ES,235.34,Crescente,-19.981296,-40.411852
ECO101,2020,BR-101/ES,235.34,Decrescente,-19.981296,-40.411852
ECO101,2020,BR-101/ES,235.36,Crescente,-19.981366,-40.412022
ECO101,2020,BR-101/ES,235.36,Decrescente,-19.981366,-40.412022
ECO101,2020,BR-101/ES,235.38,Crescente,-19.981439,-40.41219
ECO101,2020,BR-101/ES,235.38,Decrescente,-19.981439,-40.41219
ECO101,2020,BR-101/ES,235.4,Crescente,-19.981518,-40.412356
ECO101,2020,BR-101/ES,235.4,Decrescente,-19.981518,-40.412356
ECO101,2020,BR-101/ES,235.42,Crescente,-19.981608,-40.412516
ECO101,2020,BR-101/ES,235.42,Decrescente,-19.981608,-40.412516
ECO101,2020,BR-101/ES,235.44,Crescente,-19.981704,-40.412667
ECO101,2020,BR-101/ES,235.44,Decrescente,-19.981704,-40.412667
ECO101,2020,BR-101/ES,235.46,Crescente,-19.981822,-40.412813
ECO101,2020,BR-101/ES,235.46,Decrescente,-19.981822,-40.412813
ECO101,2020,BR-101/ES,235.48,Crescente,-19.981948,-40.412947
ECO101,2020,BR-101/ES,235.48,Decrescente,-19.981948,-40.412947
ECO101,2020,BR-101/ES,235.5,Crescente,-19.982085,-40.413069
ECO101,2020,BR-101/ES,235.5,Decrescente,-19.982085,-40.413069
ECO101,2020,BR-101/ES,235.52,Crescente,-19.982232,-40.413178
ECO101,2020,BR-101/ES,235.52,Decrescente,-19.982232,-40.413178
ECO101,2020,BR-101/ES,235.54,Crescente,-19.982389,-40.413273
ECO101,2020,BR-101/ES,235.54,Decrescente,-19.982389,-40.413273
ECO101,2020,BR-101/ES,235.56,Crescente,-19.982553,-40.413355
ECO101,2020,BR-101/ES,235.56,Decrescente,-19.982553,-40.413355
ECO101,2020,BR-101/ES,235.58,Crescente,-19.982723,-40.413422
ECO101,2020,BR-101/ES,235.58,Decrescente,-19.982723,-40.413422
ECO101,2020,BR-101/ES,235.6,Crescente,-19.982899,-40.413474
ECO101,2020,BR-101/ES,235.6,Decrescente,-19.982899,-40.413474
ECO101,2020,BR-101/ES,235.62,Crescente,-19.983078,-40.413516
ECO101,2020,BR-101/ES,235.62,Decrescente,-19.983078,-40.413516
ECO101,2020,BR-101/ES,235.64,Crescente,-19.983258,-40.413549
ECO101,2020,BR-101/ES,235.64,Decrescente,-19.983258,-40.413549
ECO101,2020,BR-101/ES,235.66,Crescente,-19.983439,-40.413578
ECO101,2020,BR-101/ES,235.66,Decrescente,-19.983439,-40.413578
ECO101,2020,BR-101/ES,235.68,Crescente,-19.983621,-40.413605
ECO101,2020,BR-101/ES,235.68,Decrescente,-19.983621,-40.413605
ECO101,2020,BR-101/ES,235.7,Crescente,-19.983803,-40.413631
ECO101,2020,BR-101/ES,235.7,Decrescente,-19.983803,-40.413631
ECO101,2020,BR-101/ES,235.72,Crescente,-19.983984,-40.413657
ECO101,2020,BR-101/ES,235.72,Decrescente,-19.983984,-40.413657
ECO101,2020,BR-101/ES,235.74,Crescente,-19.984166,-40.413683
ECO101,2020,BR-101/ES,235.74,Decrescente,-19.984166,-40.413683
ECO101,2020,BR-101/ES,235.76,Crescente,-19.984347,-40.413711
ECO101,2020,BR-101/ES,235.76,Decrescente,-19.984347,-40.413711
ECO101,2020,BR-101/ES,235.78,Crescente,-19.984529,-40.413738
ECO101,2020,BR-101/ES,235.78,Decrescente,-19.984529,-40.413738
ECO101,2020,BR-101/ES,235.8,Crescente,-19.98471,-40.413766
ECO101,2020,BR-101/ES,235.8,Decrescente,-19.98471,-40.413766
ECO101,2020,BR-101/ES,235.82,Crescente,-19.984892,-40.413794
ECO101,2020,BR-101/ES,235.82,Decrescente,-19.984892,-40.413794
ECO101,2020,BR-101/ES,235.84,Crescente,-19.985073,-40.413821
ECO101,2020,BR-101/ES,235.84,Decrescente,-19.985073,-40.413821
ECO101,2020,BR-101/ES,235.86,Crescente,-19.985255,-40.413847
ECO101,2020,BR-101/ES,235.86,Decrescente,-19.985255,-40.413847
ECO101,2020,BR-101/ES,235.88,Crescente,-19.985436,-40.413872
ECO101,2020,BR-101/ES,235.88,Decrescente,-19.985436,-40.413872
ECO101,2020,BR-101/ES,235.9,Crescente,-19.985618,-40.413897
ECO101,2020,BR-101/ES,235.9,Decrescente,-19.985618,-40.413897
ECO101,2020,BR-101/ES,235.92,Crescente,-19.9858,-40.41392
ECO101,2020,BR-101/ES,235.92,Decrescente,-19.9858,-40.41392
ECO101,2020,BR-101/ES,235.94,Crescente,-19.985983,-40.41394
ECO101,2020,BR-101/ES,235.94,Decrescente,-19.985983,-40.41394
ECO101,2020,BR-101/ES,235.96,Crescente,-19.986165,-40.413963
ECO101,2020,BR-101/ES,235.96,Decrescente,-19.986165,-40.413963
ECO101,2020,BR-101/ES,235.98,Crescente,-19.986346,-40.413991
ECO101,2020,BR-101/ES,235.98,Decrescente,-19.986346,-40.413991
ECO101,2020,BR-101/ES,236.0,Crescente,-19.986527,-40.414019
ECO101,2020,BR-101/ES,236.0,Decrescente,-19.986527,-40.414019
ECO101,2020,BR-101/ES,236.02,Crescente,-19.986709,-40.414048
ECO101,2020,BR-101/ES,236.02,Decrescente,-19.986709,-40.414048
ECO101,2020,BR-101/ES,236.04,Crescente,-19.98689,-40.414076
ECO101,2020,BR-101/ES,236.04,Decrescente,-19.98689,-40.414076
ECO101,2020,BR-101/ES,236.06,Crescente,-19.98707,-40.414111
ECO101,2020,BR-101/ES,236.06,Decrescente,-19.98707,-40.414111
ECO101,2020,BR-101/ES,236.08,Crescente,-19.987252,-40.414139
ECO101,2020,BR-101/ES,236.08,Decrescente,-19.987252,-40.414139
ECO101,2020,BR-101/ES,236.1,Crescente,-19.987439,-40.414154
ECO101,2020,BR-101/ES,236.1,Decrescente,-19.987439,-40.414154
ECO101,2020,BR-101/ES,236.12,Crescente,-19.987619,-40.414152
ECO101,2020,BR-101/ES,236.12,Decrescente,-19.987619,-40.414152
ECO101,2020,BR-101/ES,236.14,Crescente,-19.987793,-40.414137
ECO101,2020,BR-101/ES,236.14,Decrescente,-19.987793,-40.414137
ECO101,2020,BR-101/ES,236.16,Crescente,-19.987981,-40.414105
ECO101,2020,BR-101/ES,236.16,Decrescente,-19.987981,-40.414105
ECO101,2020,BR-101/ES,236.18,Crescente,-19.988159,-40.414059
ECO101,2020,BR-101/ES,236.18,Decrescente,-19.988159,-40.414059
ECO101,2020,BR-101/ES,236.2,Crescente,-19.988332,-40.413998
ECO101,2020,BR-101/ES,236.2,Decrescente,-19.988332,-40.413998
ECO101,2020,BR-101/ES,236.22,Crescente,-19.988501,-40.413927
ECO101,2020,BR-101/ES,236.22,Decrescente,-19.988501,-40.413927
ECO101,2020,BR-101/ES,236.24,Crescente,-19.988667,-40.413848
ECO101,2020,BR-101/ES,236.24,Decrescente,-19.988667,-40.413848
ECO101,2020,BR-101/ES,236.26,Crescente,-19.988831,-40.413765
ECO101,2020,BR-101/ES,236.26,Decrescente,-19.988831,-40.413765
ECO101,2020,BR-101/ES,236.28,Crescente,-19.988995,-40.413684
ECO101,2020,BR-101/ES,236.28,Decrescente,-19.988995,-40.413684
ECO101,2020,BR-101/ES,236.3,Crescente,-19.989161,-40.413606
ECO101,2020,BR-101/ES,236.3,Decrescente,-19.989161,-40.413606
ECO101,2020,BR-101/ES,236.32,Crescente,-19.98933,-40.413535
ECO101,2020,BR-101/ES,236.32,Decrescente,-19.98933,-40.413535
ECO101,2020,BR-101/ES,236.34,Crescente,-19.989504,-40.413475
ECO101,2020,BR-101/ES,236.34,Decrescente,-19.989504,-40.413475
ECO101,2020,BR-101/ES,236.36,Crescente,-19.989683,-40.413436
ECO101,2020,BR-101/ES,236.36,Decrescente,-19.989683,-40.413436
ECO101,2020,BR-101/ES,236.38,Crescente,-19.989866,-40.413425
ECO101,2020,BR-101/ES,236.38,Decrescente,-19.989866,-40.413425
ECO101,2020,BR-101/ES,236.4,Crescente,-19.990049,-40.413433
ECO101,2020,BR-101/ES,236.4,Decrescente,-19.990049,-40.413433
ECO101,2020,BR-101/ES,236.42,Crescente,-19.990229,-40.413467
ECO101,2020,BR-101/ES,236.42,Decrescente,-19.990229,-40.413467
ECO101,2020,BR-101/ES,236.44,Crescente,-19.990403,-40.413524
ECO101,2020,BR-101/ES,236.44,Decrescente,-19.990403,-40.413524
ECO101,2020,BR-101/ES,236.46,Crescente,-19.990571,-40.413598
ECO101,2020,BR-101/ES,236.46,Decrescente,-19.990571,-40.413598
ECO101,2020,BR-101/ES,236.48,Crescente,-19.990737,-40.413677
ECO101,2020,BR-101/ES,236.48,Decrescente,-19.990737,-40.413677
