concessionaria;ano_do_pnv_snv;rodovia_uf;tipo_pista;sentido;tipo_tracado;km_m_inicial;latitude_inicial;longitude_inicial;km_m_final;latitude_final;longitude_final
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;90,340;-26,638540;-50,256840;92,179;-26,650630;-50,269270
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;90,150;-26,637430;-50,255390;90,339;-26,638540;-50,256840
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;89,300;-26,632900;-50,248550;90,149;-26,637430;-50,255390
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;89,060;-26,631280;-50,246980;89,299;-26,632900;-50,248550
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;87,990;-26,622930;-50,241480;89,059;-26,631280;-50,246980
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;87,760;-26,621360;-50,240010;87,989;-26,622930;-50,241480
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;86,690;-26,614770;-50,231970;87,759;-26,621360;-50,240010
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;86,420;-26,612730;-50,230560;86,689;-26,614770;-50,231970
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;85,330;-26,603710;-50,226850;86,419;-26,612730;-50,230560
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;84,140;-26,593180;-50,224390;85,119;-26,601900;-50,226270
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;81,950;-26,573510;-50,221640;84,009;-26,591940;-50,224170
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;76,840;-26,527480;-50,226100;81,529;-26,569750;-50,221560
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;75,560;-26,516050;-50,224810;76,599;-26,525340;-50,226090
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;75,310;-26,513920;-50,225340;75,559;-26,516050;-50,224810
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;74,220;-26,506460;-50,232370;75,309;-26,513920;-50,225340
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;73,930;-26,503900;-50,233410;74,219;-26,506460;-50,232370
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;70,480;-26,472800;-50,232130;73,929;-26,503900;-50,233410
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;68,700;-26,457380;-50,227870;70,209;-26,470410;-50,231720
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;68,460;-26,455240;-50,227630;68,699;-26,457380;-50,227870
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;66,220;-26,435030;-50,228860;68,459;-26,455240;-50,227630
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;61,190;-26,389550;-50,224980;65,969;-26,432850;-50,228820
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;60,800;-26,386820;-50,222820;61,189;-26,389550;-50,224980
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;59,600;-26,380620;-50,212980;60,799;-26,386820;-50,222820
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;59,310;-26,379740;-50,210260;59,599;-26,380620;-50,212980
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;57,950;-26,377620;-50,197230;59,309;-26,379740;-50,210260
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;57,390;-26,379300;-50,192260;57,949;-26,377620;-50,197230
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;56,500;-26,385830;-50,186970;57,389;-26,379300;-50,192260
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;56,390;-26,386580;-50,186260;56,499;-26,385830;-50,186970
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;55,820;-26,390150;-50,182020;56,389;-26,386580;-50,186260
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;55,340;-26,392160;-50,177820;55,819;-26,390150;-50,182020
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;53,840;-26,394930;-50,162140;55,339;-26,392160;-50,177820
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;53,460;-26,394370;-50,158430;53,839;-26,394930;-50,162140
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;51,710;-26,388810;-50,141980;53,459;-26,394370;-50,158430
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;51,230;-26,386060;-50,138360;51,709;-26,388810;-50,141980
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;45,510;-26,344730;-50,103790;51,229;-26,386060;-50,138360
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;45,180;-26,342920;-50,101210;45,509;-26,344730;-50,103790
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;43,880;-26,337731;-50,090042;45,179;-26,342920;-50,101210
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;40,800;-26,338958;-50,059490;43,219;-26,336660;-50,083600
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;40,450;-26,339890;-50,056260;40,799;-26,338958;-50,059490
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;39,360;-26,344650;-50,046540;40,449;-26,339890;-50,056260
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;39,030;-26,344870;-50,043330;39,359;-26,344650;-50,046540
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;35,330;-26,336950;-50,007620;39,029;-26,344870;-50,043330
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;35,130;-26,336230;-50,005790;35,329;-26,336950;-50,007620
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;32,530;-26,324020;-49,983610;35,129;-26,336230;-50,005790
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;30,420;-26,313930;-49,965310;32,489;-26,323830;-49,983270
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;30,270;-26,313030;-49,964200;30,419;-26,313930;-49,965310
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;28,340;-26,301180;-49,950450;30,269;-26,313030;-49,964200
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;28,090;-26,299380;-49,948950;28,339;-26,301180;-49,950450
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;27,590;-26,295560;-49,946250;28,089;-26,299380;-49,948950
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;27,370;-26,294150;-49,944720;27,589;-26,295560;-49,946250
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;24,690;-26,278430;-49,924490;27,369;-26,294150;-49,944720
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;24,410;-26,276410;-49,922850;24,689;-26,278430;-49,924490
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;22,780;-26,264910;-49,916230;24,409;-26,276410;-49,922850
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;15,670;-26,207280;-49,882920;22,739;-26,264600;-49,916040
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;12,670;-26,182100;-49,873200;15,489;-26,205780;-49,882250
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;11,940;-26,178800;-49,867510;12,669;-26,182100;-49,873200
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;11,350;-26,178530;-49,861620;11,939;-26,178800;-49,867510
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;11,040;-26,177100;-49,859010;11,349;-26,178530;-49,861620
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;10,550;-26,174000;-49,855470;11,039;-26,177100;-49,859010
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;10,250;-26,171380;-49,855200;10,549;-26,174000;-49,855470
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;10,130;-26,170310;-49,855240;10,249;-26,171380;-49,855200
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;9,260;-26,164670;-49,850360;10,129;-26,170310;-49,855240
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;8,890;-26,162340;-49,845970;9,259;-26,164670;-49,850360
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;8,810;-26,161900;-49,845330;8,889;-26,162340;-49,845970
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;5,880;-26,146610;-49,823280;8,809;-26,161900;-49,845330
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;3,480;-26,132550;-49,802420;5,829;-26,146340;-49,822880
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;3,320;-26,132070;-49,800910;3,479;-26,132550;-49,802420
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;3,190;-26,131420;-49,799840;3,319;-26,132070;-49,800910
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;2,980;-26,130110;-49,798620;3,189;-26,131420;-49,799840
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;1,070;-26,117410;-49,787140;2,979;-26,130110;-49,798620
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;0,700;-26,114672;-49,786177;1,069;-26,117410;-49,787140
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;0,420;-26,112150;-49,786110;0,699;-26,114672;-49,786177
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Curva;0,210;-26,110340;-49,785350;0,419;-26,112150;-49,786110
AUTOPISTA PLANALTO SUL;2017;BR-116/SC;Principal;Decrescente;Tangente;0,000;-26,109324;-49,784450;0,209;-26,110340;-49,785350
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;268,900;-23,607608;-46,752193;268,977;-23,608020;-46,753071
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;268,978;-23,608020;-46,753071;269,063;-23,608255;-46,753600
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;269,064;-23,608255;-46,753600;269,152;-23,608584;-46,754513
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;269,153;-23,608584;-46,754513;269,462;-23,608825;-46,757405
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;269,463;-23,608825;-46,757405;269,650;-23,608516;-46,759136
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;269,651;-23,608516;-46,759136;269,843;-23,607930;-46,760982
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;269,844;-23,607930;-46,760982;269,926;-23,607575;-46,761664
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;269,927;-23,607575;-46,761664;270,188;-23,607207;-46,763773
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;270,189;-23,607207;-46,763773;270,461;-23,607656;-46,766472
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;270,462;-23,607656;-46,766472;270,645;-23,608181;-46,768134
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;270,646;-23,608181;-46,768134;270,661;-23,608266;-46,768307
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;271,252;-23,610482;-46,773377;271,929;-23,612790;-46,779339
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;271,930;-23,612790;-46,779339;271,935;-23,612858;-46,779521
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;271,936;-23,612858;-46,779521;272,442;-23,614377;-46,783778
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;272,443;-23,614377;-46,783778;272,445;-23,614377;-46,783778
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;272,446;-23,614377;-46,783778;272,573;-23,614818;-46,785064
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;272,843;-23,615582;-46,787472;273,144;-23,616325;-46,789953
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;273,312;-23,616758;-46,791652;273,482;-23,617060;-46,793185
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;273,708;-23,617543;-46,795276;273,828;-23,617838;-46,796407
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;273,829;-23,617838;-46,796407;274,069;-23,618056;-46,798386
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;274,070;-23,618056;-46,798386;274,419;-23,617866;-46,801908
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;274,827;-23,618055;-46,805814;274,954;-23,618271;-46,807166
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;274,955;-23,618271;-46,807166;275,270;-23,619172;-46,809579
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;275,271;-23,619172;-46,809579;275,372;-23,619790;-46,810545
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;275,373;-23,619790;-46,810545;275,376;-23,619790;-46,810545
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;275,377;-23,619790;-46,810545;275,607;-23,620888;-46,812341
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;275,608;-23,620888;-46,812341;275,819;-23,622238;-46,813908
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;275,820;-23,622238;-46,813908;277,453;-23,633543;-46,823352
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;277,454;-23,633543;-46,823352;278,087;-23,635827;-46,828267
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;278,088;-23,635827;-46,828267;278,347;-23,635838;-46,830815
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;278,348;-23,635838;-46,830815;278,686;-23,637246;-46,833626
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;278,687;-23,637246;-46,833626;279,000;-23,639440;-46,835287
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;279,184;-23,640716;-46,836378;279,231;-23,641120;-46,836770
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;279,320;-23,641634;-46,837320;279,376;-23,642022;-46,837731
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;279,377;-23,642022;-46,837731;279,428;-23,642289;-46,837995
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;279,429;-23,642289;-46,837995;280,242;-23,647666;-46,843020
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;280,470;-23,649075;-46,844538;280,700;-23,650501;-46,846309
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;280,701;-23,650501;-46,846309;281,062;-23,652891;-46,848197
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;281,063;-23,652891;-46,848197;281,216;-23,654220;-46,848812
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;281,217;-23,654220;-46,848812;281,334;-23,655164;-46,849384
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;281,335;-23,655164;-46,849384;281,420;-23,655754;-46,849837
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;281,421;-23,655754;-46,849837;281,653;-23,657733;-46,850757
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;281,654;-23,657733;-46,850757;281,772;-23,658790;-46,851012
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;281,773;-23,658790;-46,851012;282,041;-23,660639;-46,851913
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;282,042;-23,660639;-46,851913;282,138;-23,661369;-46,852489
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;282,139;-23,661369;-46,852489;282,272;-23,662482;-46,853134
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;282,273;-23,662482;-46,853134;282,788;-23,666656;-46,855000
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;283,308;-23,670929;-46,856182;283,649;-23,673983;-46,856520
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;284,003;-23,676815;-46,857327;284,169;-23,678126;-46,857962
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;284,170;-23,678126;-46,857962;284,356;-23,679854;-46,858509
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;284,357;-23,679854;-46,858509;284,824;-23,683958;-46,859199
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;284,825;-23,683958;-46,859199;285,073;-23,685868;-46,859954
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;285,074;-23,685868;-46,859954;285,530;-23,689269;-46,862182
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;285,531;-23,689269;-46,862182;285,683;-23,690575;-46,862843
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;285,684;-23,690575;-46,862843;286,113;-23,694095;-46,864039
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;286,114;-23,694095;-46,864039;286,280;-23,695419;-46,864662
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;286,281;-23,695419;-46,864662;286,626;-23,698124;-46,866237
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;286,627;-23,698124;-46,866237;286,885;-23,699905;-46,867866
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;286,886;-23,699905;-46,867866;287,284;-23,701853;-46,870676
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;287,285;-23,701853;-46,870676;287,514;-23,703457;-46,872237
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;287,515;-23,703457;-46,872237;289,378;-23,717353;-46,881370
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;289,379;-23,717353;-46,881370;289,743;-23,719521;-46,883928
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;289,744;-23,719521;-46,883928;289,872;-23,720076;-46,885161
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;289,873;-23,720076;-46,885161;290,114;-23,721119;-46,886766
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;290,115;-23,721119;-46,886766;290,206;-23,721634;-46,887316
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;290,207;-23,721634;-46,887316;290,403;-23,722428;-46,889035
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;290,404;-23,722428;-46,889035;290,517;-23,722557;-46,890203
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;290,518;-23,722557;-46,890203;290,882;-23,724571;-46,892729
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;290,883;-23,724571;-46,892729;291,220;-23,727341;-46,893574
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;291,313;-23,728215;-46,893821;291,885;-23,733123;-46,895138
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;291,886;-23,733123;-46,895138;291,914;-23,733470;-46,895246
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;291,915;-23,733470;-46,895246;292,595;-23,739059;-46,897088
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;292,596;-23,739059;-46,897088;292,789;-23,740509;-46,897865
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;292,790;-23,740509;-46,897865;292,903;-23,741371;-46,898578
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;292,904;-23,741371;-46,898578;293,234;-23,743863;-46,899756
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;293,235;-23,743863;-46,899756;294,755;-23,757098;-46,902457
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;294,756;-23,757098;-46,902457;295,030;-23,758964;-46,903235
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;295,031;-23,758964;-46,903235;296,563;-23,770512;-46,911049
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;296,564;-23,770512;-46,911049;296,652;-23,771240;-46,911628
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;296,653;-23,771240;-46,911628;296,802;-23,772207;-46,912512
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;296,803;-23,772207;-46,912512;296,933;-23,773258;-46,913270
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;296,934;-23,773258;-46,913270;297,384;-23,776508;-46,915148
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;297,385;-23,776508;-46,915148;297,947;-23,781391;-46,915383
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;297,948;-23,781391;-46,915383;298,511;-23,786022;-46,913209
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;298,512;-23,786022;-46,913209;298,835;-23,788768;-46,913582
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;298,836;-23,788768;-46,913582;299,499;-23,794013;-46,915299
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;299,500;-23,794013;-46,915299;299,646;-23,795258;-46,915167
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;299,647;-23,795258;-46,915167;299,778;-23,796452;-46,914718
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;299,779;-23,796452;-46,914718;300,008;-23,798092;-46,914925
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;300,009;-23,798092;-46,914925;300,531;-23,802271;-46,917654
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;300,532;-23,802271;-46,917654;300,713;-23,803206;-46,919052
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;300,714;-23,803206;-46,919052;300,856;-23,803554;-46,920372
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Curva;300,857;-23,803554;-46,920372;301,056;-23,804335;-46,921691
AUTOPISTA REGIS BITTENCOURT;2017;BR-116/SP;Principal;Crescente;Tangente;301,057;-23,804335;-46,921691;301,376;-23,806546;-46,923711
